,,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE,
Jet Airways (India) Ltd.,61247.5,56452.3,1244.1,2706.4,2.7,56727.1,33080.7,43008.2,9465.4,88722.6,29503.9,6074.8,3.96,74697,70568.4,884.5,2110.7,33.2,74417.6,47423.07,53550.3,16980.3,107721,21483.7,6874.6,2.6,807.8,348.35,63981.2
Jindal Stainless Ltd.,35497.1,31543.1,413.6,0.2,45.4,34729.8,26177.14,19307.9,9801.3,46447.8,12486.3,3143.2,1.48,53818.3,48703.9,974,0.7,173.3,51561.6,38400.43,23859.3,17728.2,64746.9,18474.1,8526.3,1.2,143.55,123.1,32850.3
Jindal Steel & Power Ltd.,29133.9,25228.1,75.2,,12.5,25244.3,12218.45,22265.8,6259.7,57858.9,9015.4,6180.7,3.17,39810.7,34814.8,400.3,1.2,0.7,33349.4,18309.31,26787.6,7948.8,76375.3,10197.5,13026.1,2.93,116.21,308.83,35892.1
Karnataka Bank Ltd.,11946,,11837.3,,1.4,10185.7,1065.73,1826.9,3006.3,149611.7,14080.6,9087.6,1.09,14414.7,,14243,,2.3,12644.4,1186.06,4207.4,3741.7,162308.5,13682.8,-4439.3,1.68,159.47,128.11,125424.3
Kesoram Industries Ltd.,19392.3,16279.5,125.7,145.5,,18782,11275.86,3089.5,2268.7,13943.3,4777.3,1104.3,2.36,25699.3,22138.5,134.5,34.4,54.6,23298.5,13803.54,5167.8,3051.1,20090.8,6550.5,1983.8,2.42,354.38,195.46,12347.3
Kingfisher Airlines Ltd.,13518.2,12854.4,19,579.4,,16923.7,10816.03,3969.3,3428.4,10519.8,4384,-1799.8,3.76,21683.7,17976.2,408.8,2884.6,,25879.5,17337.7,3721.4,4755.3,18031.2,9453.7,-5523.6,4.84,139.75,61.4,4079.8
Kotak Mahindra Bank Ltd.,10126.6,,9864.2,2.8,,8944.3,1599.53,7442.9,8736.1,101777.9,8408.7,5711.5,9.99,17147.7,,16757.5,5.5,,15734,2568.52,35337.4,15014.3,199165.9,19179.5,3160.2,9.41,165.81,120.44,65200.2
L I C Housing Finance Ltd.,13993.4,,13575.2,,0.7,11907.7,260.29,134714.1,2289.1,157558.4,6196.1,-22081.3,1.2,17589.1,,17269.7,,1.6,14797.6,270.29,159296.8,3233.3,186750.4,9490.2,-22857.6,0.76,41.85,52.97,128166.3
Lanco Infratech Ltd.,1527.5,1460.4,59.1,,0.2,1465.2,1322.75,477.3,1875.9,3314.9,1078.6,449.7,NA,5534.1,5250.2,232,,0.3,4998.5,4304.53,1373.8,8260.5,23772.1,4909.9,2792.4,2.55,21.09,27.09,1716.6
Larsen & Toubro Ltd.,156710.2,147346.7,3818.4,748.8,559.1,145433.3,122279.92,10859.7,58889.3,134225.4,78333.5,13368.2,7.25,185761.7,175781.2,3126.2,74.1,22,172957,138620.01,14137.3,81763,176303.5,98495.9,20435.6,7.99,745.15,765.35,112390.9
Lupin Ltd.,17335.5,16489.9,68.5,41,27.8,15846,11480.39,6897.4,2995.4,20001,11161.8,1086.8,6.32,22155.2,19818.7,211.6,1152,12.9,19601.3,14166.83,6887.6,3556.7,22860.2,13277.2,1575.6,5.48,145.04,139.82,13157.3
Mahanagar Telephone Nigam Ltd.,61021.8,55390.2,2065.3,6.7,94.3,55218.8,41331.09,,40251.2,218028.7,75519,2377.2,1.03,58128.3,48837.8,2115.2,9.8,50.1,51310.9,37136.92,,43309.1,230475.3,77690.6,3598.8,0.79,162.45,87.85,229519
Maharashtra Seamless Ltd.,10951.9,9664.8,135.5,,,9867.9,7244.82,4675.2,976.2,10668.3,7418.6,-182.5,4.72,15511.1,13909.4,199.1,,0.1,13038.6,9951.85,1062.7,652.2,11591.9,7753.1,1460.4,3.87,647.85,287.3,5369
Mahindra & Mahindra Ltd.,97349.5,81153.1,2924.9,663,,89769.7,66096.7,8456.4,15208.4,59613.3,22916.3,6657.5,5.2,117833.7,98817.3,3686.3,,17.3,107197,78917.65,15620.6,19502.2,80432.6,30608.6,11089.2,5.4,365.8,236.2,49860
Mangalore Refinery & Petrochemicals Ltd.,283196.5,245375,168.5,,6.5,276546.4,235726.99,32530.7,22789.2,91238.2,34453.3,8390.8,3.12,322818.7,281311.6,538.3,,29.5,325546.7,267722.6,23461.1,29499.9,93634.1,38519.4,15796.2,2.16,41.3,48.55,92282.8
Maruti Suzuki India Ltd.,154209,123877,1889,,220,144678,102259,400,14112,77277,30020,12226,4.63,179220,149479,3026,,4,161169,121826.4,5675,20110,108620,29373,20398,3.46,770.6,579.2,65484
Moser Baer India Ltd.,17951.2,16626.7,380.5,0.1,,18459.2,14372.84,12307.5,2370.4,40674.3,11331.2,1815.8,1.27,21555.7,19803.7,657,,0.2,21097,15501.89,12989.1,3878.5,44197,11464.1,7054.2,1.59,317.03,123.15,40390.2
Mphasis Ltd.,3899.2,3788.7,79.6,1.9,,3136.9,2380.65,15.5,1522.3,7503.9,1697.2,795,6.3,11048.6,11021.2,20.1,,1.6,9733.3,6258.49,13.1,2209.4,11579.4,4403.3,1326.5,5.86,330.95,208.35,8025.8
Mylan Laboratories Ltd.,8408.4,7728.1,81.6,165.4,,6911.9,5318.6,44.4,2370.2,14144.1,4215.3,1561.5,4.98,8227.2,7565.6,148.5,268.4,3.4,7260.7,5985.27,39.4,2551.3,16053.2,4806,1265.2,2.76,256.35,141.25,10001
N C C Ltd.,18517.8,18012.3,95.3,0.9,9.9,18682.5,16930.62,3425.5,3910.1,18539.6,9765.4,-3588.4,3.97,29138,27927.7,136.4,263.1,6.1,28577.5,24935.46,1421.5,11850.4,30030.5,12385,1644.5,3.24,115.46,83.76,9066.7
N T P C Ltd.,304669,266668,28181,41,8047,246467,198251,199429,48974,760702,136510,55941,2.44,358385,325819,26259,10,104,289738,235971.7,241344,59802,864023,191581,76906,2.55,152.05,158.9,736557
Nagarjuna Fertilizers & Chemicals Ltd. [Merged],14750.2,14515.1,100,,29.7,14023.3,10222.03,12613.8,1480.3,37564.2,4324.3,2821.5,0.67,18446.6,18146.9,51.2,,0.7,18542.6,13508.01,10903.6,1271.4,36186.3,4159,3878.6,0.65,23.1,32.95,37752.5
National Aluminium Co. Ltd.,55455.3,48010.7,1210,348.1,0.9,40430.6,19337.34,,6073.3,75151.8,31040.5,19654.2,3.21,69178.8,59082.9,2792.9,11.6,111.8,45477.5,19799.97,,8720.2,96347.1,49207.5,27236.2,1.96,64.88,87.45,62480.6
New Delhi Television Ltd.,2331.5,2278.1,33.4,1.6,,2394,1101.54,,431.6,2778.3,1240,63.2,7.65,2836.7,2813.4,16.7,,10.6,2905.6,1260.75,75.2,497.7,3157.5,1148.2,77.2,8.62,425.35,389.85,2471
Neyveli Lignite Corpn. Ltd.,28288,21926.1,4129.4,1206.3,21.3,21267.2,12243.81,12867.1,5938.2,113682.8,32945.7,10559.1,1.57,27107.1,21022.6,4711,221.3,0.7,21448.7,13293.66,14875.5,12366.6,131473.2,50461.3,10917.6,1.02,63.55,100.45,113144.6
Oil & Natural Gas Corpn. Ltd.,526511.2,430133.7,13450.5,6405.4,971.6,384319.3,227098.81,1069.8,191426.5,1146358.9,160756.6,197243,3.47,637748.5,513438.7,20257.5,4750.6,2034.4,481122,293041.62,695.9,235523,1371875.7,261923.1,222140.4,3.04,223.16,214.84,950607.5
Oracle Financial Services Software Ltd.,11864.1,11525.2,300,21.8,,9456.1,4505.35,,4285.6,18610.9,13340.1,1130,7.43,15894.2,15498.6,365.5,,4.6,12347.5,6279.66,,5930.4,30417.2,16809,-419.5,7.35,2591.55,1357.15,15303
Orchid Chemicals & Pharmaceuticals Ltd.,9053.8,8664,92.7,124.9,1.7,8403.2,5864.02,6373.6,1983.5,22225,7948.4,29.5,3.06,9641.3,9121.9,230.5,55.8,4.7,10072.5,5604.91,12432.7,2132.8,29491.6,10951,1085.6,3.44,250.8,233,18596.6
Oriental Bank Of Commerce,47479.3,,46074.6,2.7,2.6,41907.7,4737.85,12134.4,21262.1,589373.8,67281.7,-48403.2,1.14,59831.8,,56436.2,449.2,10.6,54023.7,4885.85,18780.3,20380.8,739362.9,83763,46598.5,0.84,227.75,128,540694.5
Oswal Greentech Ltd.,16958.3,9639,252.6,6685.6,1.2,12730.7,9181.47,194.6,1379.5,19041.8,16371.4,-1252.7,0.64,1656.1,307.9,1304.4,0.1,,1374.3,1332.88,0,1481.6,17696.9,10001.9,-3947.4,0.52,38.5,25.4,34845.5
Parsvnath Developers Ltd.,6537.6,6415.6,63.8,0.1,,7142.3,5933.18,2249.3,4004.9,9496.4,4944.3,-1022.7,NA,12609.9,12338.8,196.3,0.1,,19418.6,16907.8,7497.4,7347.7,33935.3,23088.5,-11239.7,3.28,173.63,60.67,4935.6
Patel Engineering Ltd.,7068.4,6790.5,151.2,1.7,,7505.8,6470.95,1464.8,4124.1,8805.4,4396.5,-1156.2,12.15,10518,10031.5,376.4,10.7,,10167.6,9017.97,1395.6,4199.3,14591.8,7446.9,-1383,2.87,417.7,334.6,6510.4
Peninsula Land Ltd.,3303.8,2723.6,53.1,,0.8,1749.1,790.22,4677.9,519.3,7067.6,5027,1377.8,9.61,3393.3,3194.2,99.4,0.2,0.6,1808,756.2,3717.4,1304.8,9689.8,5584.1,1764.2,3.58,99.31,57.95,3425.6
Petronet L N G Ltd.,38816.1,38332.6,183.9,,0.7,36866.8,33852.25,12598.9,1460.7,26678.4,4828.6,2528.1,3.84,55988.3,55055.3,326.1,,0.8,52855.8,48870.03,13832,3993.1,35071.3,8843.8,5213.5,2.48,57.25,55.05,27096.8
Piramal Enterprises Ltd.,15730.7,13923.7,411.9,13.8,,13286.1,9297.8,669.8,2049.7,15688.1,4482.2,1489.4,5.93,17818.8,15949.9,337.4,178,44,16029.2,10470.41,222.6,2358.7,19545.3,5232.1,1520.2,5.02,316.45,306,13008.5
Polaris Consulting & Services Ltd.,6899.4,6833.8,50.3,0.5,,6766.4,4079.16,14.9,833.6,6657.5,2895.9,663.5,2.17,9092.6,9031.9,38.6,,1.1,8296.7,5045.28,12.9,940.4,7367.7,3634.6,677.9,3.12,153.35,69.3,6490.4
Power Finance Corpn. Ltd.,32020.5,10.5,31861.1,,0.5,22311,222.66,260983.6,5849.7,375122.9,11087.1,-49658.5,NA,39552.7,31.6,38352.4,0.1,0.1,29691.3,270.99,326048.1,11878.6,467032.6,16535.3,-71650.5,1.39,151.9,107.4,311693.7
Praj Industries Ltd.,2766.7,2617.4,22.6,,0.6,2510.8,2021.31,,1126.6,1960,1000,523.4,21.83,6544.9,6073.6,83.5,,1.4,5789.8,4419.1,,3828.4,5477.6,2876.2,1585.7,21.46,237.5,169.1,1322.6
Punj Lloyd Ltd.,14630.8,14056.7,191.1,54.4,,14278.7,10553.92,2240.7,4030.2,19550.9,11106.1,-860.3,5.37,23595.9,22032.6,629,64,,22979.9,16189.94,10878.3,11895.1,39071.1,21391.5,-1827.1,3.86,276.15,216.45,13975.4
Punjab National Bank,114717.6,,109584.1,29.2,2.6,100324.5,17256.15,85677.4,72911.5,1453497.9,278637.4,20456.2,1.63,131688.5,,129811.6,10.2,2.7,116287.7,19087.16,56220.6,60470.5,1625291.3,188346,-6229.5,1.47,105.66,77.39,1262687.1
Rajesh Exports Ltd.,54772.4,52762.8,1998,,0.5,55024.4,53590.34,785.7,24819.4,40729.4,39353.6,672.7,5.06,68934,65987.9,2944.9,,0.3,67396.8,65468.72,6784.6,33343,69760.6,67577.1,5175.6,4.49,88.65,54.7,27660.8
Ranbaxy Laboratories Ltd. [Merged],37437.4,35336.8,273,31,10.2,33933.1,20777.51,21931.5,7233.3,71126,21366.2,2710.6,6.22,44061.6,35911.4,5251.6,675.1,128.7,38291,23032.41,22832.1,8331.1,79791.9,21637.2,6385.6,6.26,364.55,520.95,48596.5
Reliance Capital Ltd.,6754.1,20.6,6708.1,12.6,,1378,285.41,743.9,174.7,44670.8,8504.2,-11848,2.84,8958.6,-62.4,8898.8,,,2496.8,423.23,4082,978.2,67775.1,4616.9,-19060.8,3.18,1103.55,968.35,28069.4
Reliance Communications Ltd.,130171.2,117360.1,2459.5,,289.3,106082.7,64803.96,145678.4,63093.3,463877.5,20162.2,105087.9,4.19,130171.2,117360.1,2459.5,,289.3,106082.7,64803.96,145678.4,63093.3,463877.5,20162.2,105087.9,4.19,529.25,416.95,0.1
Reliance Industries Ltd.,898073.8,780382.7,5875.4,63.2,65.9,828692.3,629812.95,167413.9,125635,932168.7,164546.6,103015.8,2.45,1188325,1104051.3,3888.6,173.5,235.4,1075431.9,889918.86,193821.6,168655.3,1176509.2,177073.5,168705.5,3.12,842.15,1072,809528.9
Reliance Natural Resources Ltd. [Merged],2525.4,1504.7,983.1,,,2226.8,1459.39,13041,602,26567,14657.9,1577,2.61,2525.4,1504.7,983.1,,,2226.8,1459.39,13041,602,26567,14657.9,1577,2.61,39.75,66.25,6103.4
Reliance Petroleum Ltd. (2005) [Merged],,,,,,,0,,55.3,31556.6,12369.2,-26.6,NA,,,,,,,0,54670,6515.3,195679.1,95.6,-6151.7,2.39,114.35,174.45,
Rolta India Ltd.,4638,4562.1,44.7,,4.1,3171.7,2415.14,,520.7,11534.7,4185.3,2031.7,1.16,6076.7,5984.9,81.3,,5.8,4339.2,3358.77,6111,657.3,19253.4,10257.1,2282.9,3.26,235.63,247,8156
S Kumars Nationwide Ltd.,9509.9,8896,8.6,550.3,0.3,8691.2,7165.92,6882.2,1113.3,15161.3,10167.6,569.6,26.45,12398.1,12295.9,52.6,0.3,0.8,12027.3,9078.62,7779.4,1436.1,19681.5,12494.9,16.9,3.44,102.45,77.4,13887.6
S R F Ltd.,14450.6,12957.8,16,,2.3,13519.1,9573.49,5135.1,2150.7,15823.5,3406.2,1769.6,4,19768.7,18049.5,23.7,,,17171.8,11177.69,4720.8,2333.5,17701.5,4693.4,3205,1.01,173.15,118.55,12933.4
Satyam Computer Services Ltd. [Merged],50144.8,46191.1,3786,,8.3,37747.3,20779.89,125.7,4357.1,51845.3,43896.2,7856.1,6.35,64100.8,62040.1,1793.1,,7.9,49868.5,28345.17,137.9,5971.7,69621.6,57917.7,10298.3,5.43,466.7,463.5,37868.6
Shipping Corpn. Of India Ltd.,37972.9,35302.3,1741.3,123.9,,27550.9,17818.67,13744,9381.6,68956.8,27297.2,10204.2,1.1,43109.5,37018.7,2290.2,828.3,,32963.7,20883.92,12447.1,11117.2,75729.4,32122.9,9425.4,0.96,129.77,148.87,62831.2
Shree Cement Ltd.,8287.2,6903,11.4,4.2,,8392.9,4046.58,3001.7,1521,10016,2074.9,2094.5,10.47,16486.3,13918.9,200.3,2.5,,14761.2,8581.07,8735.9,2480.7,19774.3,8078.9,4551.5,7.07,1310.6,526.85,8117.5
Shree Renuka Sugars Ltd.,8396.7,8015.8,13.6,,11.6,8369,6475.8,2741.8,1010.5,7250,1865.7,-589.9,6.75,7780.6,7323.6,13.4,,0.6,6690.5,5947.4,4606.2,898.7,11446.8,2018.6,500.2,5.32,32.49,57.85,3347.8
Siemens Ltd.,49785.9,44965.9,1575.5,37,,47208.9,38466.44,20,24275.1,44874,25916.1,7706.4,16.67,83803.3,76998.4,2382.9,660.9,,80406.4,68699.38,15.3,30299.4,58896.4,34987.8,-3116.4,14.33,694,404.2,28707.6
Sobha Ltd.,6284.4,5909.6,11.3,0.3,,6031.2,4737.1,3227.3,4010.3,10026.7,3798,-640.3,NA,12006.1,11140.3,49,0.5,,11405.1,8805.04,5814.9,5034.4,19687,6041.3,-4869.4,7.18,932,276,5127.4
State Bank Of India,435077.3,,420337.3,19.4,,391010.6,67405.2,346270.5,507117.6,4941606,664703.7,-420607.1,1.84,446888.4,,436324.9,74.7,,401475.3,65589.37,546180.2,433891,5668061.4,751085.7,-193136.4,1.67,144.41,107.83,4598828.4
Steel Authority Of India Ltd.,334157.9,277528.6,4751.5,582.4,,305341.3,192025.03,30732.1,51917,308531.9,150367.7,36472.5,2.73,408220.7,338753.3,8097.2,139.3,,349049.9,221143.27,19352.3,53978.4,354727.3,196614.6,56136.6,2.73,128.4,141.95,296528.7
Sterling Biotech Ltd.,6109,6058.5,,,64.5,4900.9,3482.62,13797.1,347.7,28180.3,12200.2,2329.2,4.23,9208.1,9108.5,,,101.1,7945.7,5398.77,16770.7,330.6,35506.1,13418.6,836.7,3.17,163.2,184.3,27866.5
Sterlite Industries (India) Ltd. [Merged],80426,74952.4,1053.4,,31.7,77808.2,65351.54,19673.7,9078.7,81332.9,25852,8549.8,4.77,127041.9,118197.7,1375.8,946.9,39.3,122790.1,105188.55,28006.7,11094,90428.2,31978.4,-7802.7,5.88,149.71,178.89,69094.1
Sterlite Technologies Ltd.,6482,5498.6,16,1.5,,5950.8,4679.52,344.2,1215.7,7907.5,3533.7,-258,1.75,13151.5,12038.1,30.9,3.6,4.5,12260.2,10478.21,1537.7,1997.6,13199.5,6610.7,1309,2.71,49.11,36.9,6382.2
Strides Shasun Ltd.,4628.8,4529.9,74.7,,,4211.2,3328.35,2266.3,1338.8,9116.7,2478.1,-171.8,4.09,4555.4,4139.3,400.9,,16.5,5803.4,3366.1,8487.9,2325.2,15979.8,3795.6,521.8,5.07,337.05,123.8,7830
Sun Pharmaceutical Inds. Ltd.,18803.9,12500.4,4951.9,5.5,,14763.3,10946.64,17275.9,1661.8,36102.1,17848.1,3010.4,10.91,24723.9,16100.1,7001,131.9,,18848.7,14861.35,10477.6,4863.4,41522.2,21542.7,4477.6,8.35,103.87,140,32316.4
Sun T V Network Ltd.,3383.5,3214,106.9,21.9,,2081.2,1074.97,28,571.8,6218.8,2328.5,1320.6,NA,7264,6768.7,476.6,0.5,,4575.8,2393.08,0,1152,13899.7,7904.5,1329,8.77,394.91,259.25,4910.9
Suzlon Energy Ltd.,38577.4,37836.7,364.1,,4.4,31471.5,24713.19,2213.5,8583.2,45817.6,30098.9,-4017,13.34,55294.3,53856.4,629.4,18.5,,45368.9,35056.34,3905.2,11084.7,66399.9,37540.4,7276.9,7.76,303.86,203.46,20345
Syndicate Bank,46732.2,-0.4,44077.7,1.4,4.6,41367.3,8044.41,20667.9,24155.7,610907.2,64975.2,-19741.3,1.78,67501.1,,64392.5,2.7,8,60340.5,7448.79,37754.1,29369.9,892773.6,109934.4,110426.5,1.05,76.6,51.35,521282.8
T V S Motor Co. Ltd.,38179.7,32200.7,336,9.6,7.2,37561.7,26582.28,3509.2,5244.6,19055.7,4407.4,747.2,4.35,45514.8,38418.5,316.3,26.9,7.7,44474.8,32514.13,5294.2,5770.2,22691.4,5971.8,1271.4,1.75,30.2,12.88,15376
Tata Chemicals Ltd.,37660.3,34992.8,837.2,0.7,48.4,35004.4,24564.43,8058.5,4654,47859.1,12386.2,2463,2.62,43105,39642.5,1565.5,48.7,46.6,38581.2,27699.73,6855.3,6424.7,48113.8,12962.4,6770.3,1.87,253.85,291.85,45174.8
Tata Consultancy Services Ltd.,113373,112193.8,440,15.6,,86245.7,49465.99,89.8,11801.4,74888.3,29482.3,23444.2,16.71,151612.3,149161.3,1859.6,,5.1,114011.6,67459.83,89.8,16395,107742.8,40064.2,35512.6,14.98,567.23,438.25,47832.7
Tata Global Beverages Ltd.,10939,9637.7,659.6,408.8,90.6,8953.5,5971.81,1718.4,1748.4,17085.1,2077.5,1327.8,4.28,12954.7,10485.5,2184,81.8,3.1,10044.9,6489.7,675,2061.9,27284.9,2875.9,667.6,2.36,85.45,73.02,15443.3
Tata Motors Ltd.,243759.5,200257,8001.2,61.4,5.4,231039.8,166650.97,22945.6,57298.6,162263.9,38917.6,-2210.3,6.47,321891,265427.6,9801.2,637.9,,306253.2,222936.61,21418.8,63683.5,196067.9,41523,22101.3,4.1,130.73,79.19,139012.9
Tata Power Co. Ltd.,49444.7,45375,3025.6,318,,43427.8,37751.61,27377.6,7318.1,97134.9,25744.2,2760.2,2.07,52833.3,46780.2,3460.8,,15.2,45782.1,40829.58,31183.8,11262.6,115110.1,33410.1,3975.8,1.67,64.48,106.22,93786.2
Tata Steel Ltd.,174964.8,150724.6,2750.4,410,,140950.1,74623.07,20377.1,28359.9,192895.4,30349.2,35794.9,3.04,203440.9,174055.4,5092.3,111.9,,162044.1,87745.6,94530.7,35232,321314.6,106819.1,48960,1.87,524.58,740.8,167354.6
Tata Teleservices (Maharashtra) Ltd.,10975.9,10960.1,4.5,,472.6,16386.5,10221.46,13528.7,12426.9,29654.4,3813.4,3630.1,-7.27,14357.5,14239.6,58.5,54.8,13.5,17485.8,11019.66,16656.8,12878.2,30815.3,4777,3451.5,-11.89,25.24,20.78,30090.1
Titan Company Ltd.,15170.8,14239.6,62,,14.5,15160.4,10292.02,1938.1,3331.4,8961.8,5078.6,1202.1,18.36,21909.9,20750,87.1,,13,23430.8,15409.79,1417.8,5368.7,12102.9,8315.4,1240.9,11.43,67.5,52.23,8006.4
Triveni Engineering & Inds. Ltd.,12833.2,11906.5,67,1,10.5,11104.5,9540.32,1760.8,2098.4,12914.8,5316.2,1838.7,6.34,21456.7,19006.5,27,656.5,18.5,20511.9,17247.61,6775.5,4218.3,23354.8,5544.4,2876.9,4.25,41.62,53.96,9508
Ultratech Cement Ltd.,38222.9,32905,120,4,,36282.7,16966.2,13616.8,5168.7,36341,6152.8,5503,8.18,55455,48927.1,345.5,3.6,0.5,47324.6,21834.23,13727.2,7367.1,46698.1,7066.7,11030.4,5.45,883.45,538.45,36326.5
Union Bank Of India,66833.9,,65212.4,9.1,,60082.1,7307.94,63398.2,36972.1,891738.8,78314.7,,1.5,86033.5,,83417.4,,3.9,77579.6,7439.18,76313.2,41730.7,1027796.9,102029.1,37438.6,1.11,131.6,106.25,724426.3
Uniphos Enterprises Ltd.,50.4,22.5,8.9,,,54.2,13.94,182.4,25.2,832.4,3.2,33.6,2.16,43.2,11.4,24.4,,,50.4,3.11,588.8,43.7,1181,2.6,3.3,2.64,,,763.7
Unitech Ltd.,6747.5,6551,137.1,,1,6024.8,4885.32,6482.7,23480.1,32983.3,20942.5,-2273.5,15.52,26000.8,24467.1,830.7,600,6.5,16146.6,9922.03,29731.6,38241,90144.2,53320.9,-16043,27.09,260.1,170.9,18901.6
United Spirits Ltd.,36497.4,20019.7,189.2,35.3,,36497.3,12360.67,12689.9,6796.5,32043.7,8342,1967.2,5.82,50231.2,27176.5,2745,18.7,,45383,16647.63,11742.1,5330.7,34234.9,10353,5212.6,5.89,1254.7,1151.25,11705.4
V S N L Broadband Ltd. [Merged],476.6,450.9,18.4,6.5,,366.6,234.19,600,283.8,1824.9,339.4,197.4,NA,385.9,377.4,8.5,,,349.7,239.23,529.4,227.5,1803.9,318,-14.2,NA,,,1611.9
Vedanta Ltd.,18237.3,17717.7,264.2,1.6,,13076.8,7898.38,96.2,1229.7,14076,5305.1,3928.3,4.66,20960.2,19826.3,479,2.3,,14839.7,9379.62,,1077.2,18016.7,4984.9,5845.1,4.45,89.03,162.2,9768.1
Vijaya Bank,26844.5,,25479.3,3.1,3.6,25575.7,3262.63,9858.1,11023.5,315370.7,32003.2,5277.4,1.4,32446.3,,29980.4,0.8,1.6,29132.9,3391.85,11486.7,15395.6,423575.7,55744.4,30272.4,1,51.35,34.05,293404.5
Voltas Ltd.,19978.2,18618.4,103.4,166.2,3.2,25287.3,15955.75,400.7,7256.4,12171.9,8263.4,491,13.86,26262.1,24133.5,1085.9,230.5,,33122.3,20125.84,300,8930.8,16002.8,10913.4,16.7,7.36,112.2,123.2,10710
Wipro Ltd.,104503.5,102038,1456,,5,84540.5,53892.4,53,17768,96066,34681,19122,12.43,140472,136597,2731,,,112851,73677.8,46,30672,134983,51498,26746,8.76,307.62,262.89,67426.5
Wockhardt Ltd.,12466.9,10539.2,1302.3,,603.7,10562.7,6624.78,7075,2337.2,21214.1,10288.7,1687.3,4.01,13190.8,11301.5,1618.6,,,11561.3,7486.11,6149,2574.8,23222.4,8278.3,1292.6,4.46,392.15,179.75,19650.7
Zee Entertainment Enterprises Ltd.,8868.3,8301.1,419.6,19.4,24.5,8433.2,5596.02,4695.7,3639.2,25162.3,4418.2,562.4,6.38,9308.1,8664.4,482,,1.8,7854.2,4969.73,1049.1,3146.2,26369.5,4972,-17.5,5.62,145.95,96.9,31217.3
