,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE
,,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Finance S / Interim SQ,Finance S / Interim SQ
,,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Times,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Times,Rs. Million,Rs. Million
,,Jun 2007,Jun 2007,Jun 2007,Jun 2007,Jun 2007,Jun 2007,06/07,Jun 2007,Jun 2007,Jun 2007,Jun 2007,Jun 2007,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,06/08,Jun 2008,Jun 2008,Jun 2008,Jun 2008,Jun 2008,31 Jul 2008,31 Jul 2009
Company Name,NSE symbol,Total income,Sales,Income from financial services,Extra-ordinary income,Total expenses,Cost of goods sold,Total term liabilities,Current liabilities,Total assets,Current assets,Net cash flow from operating activities,PB on NSE,Total income,Sales,Income from financial services,Extra-ordinary income,Total expenses,Cost of goods sold,Total term liabilities,Current liabilities,Total assets,Current assets,Net cash flow from operating activities,PB on NSE,Market Capitalisation,Market Capitalisation
Divi'S Laboratories Ltd.,DIVISLAB,7438.6,7404.1,6.4,,5391.5,4402.42,917.6,1239.3,8521.3,3919.4,1859.5,7.32,10745.9,10475.5,18.8,,7531.9,5617.88,673.1,1578.3,11974.6,5036.6,3021.2,9.37,90940.63,69523.51
Dr. Reddy'S Laboratories Ltd.,DRREDDY,43752.8,41966.9,847.1,45.6,32216.6,21020.2,2772.6,6334.3,58188,30217.1,8884.2,2.8,38007,36154,1511,,34193,22886.5,97,6809,65333,20994,5435,2.07,95795.54,138357.76
Edelweiss Financial Services Ltd.,EDELWEISS,849.4,,843.7,,578.8,179.36,1809.3,219,6719,102.1,61.2,NA,1890.8,,1890.2,,1603,313.97,6350.9,415.4,25628.8,1869.6,-876.6,4.59,44529.03,32835.71
Educomp Solutions Ltd.,EDUCOMP,1121.8,1065.7,41.7,,851.1,475.2,1168.7,176.7,2773.4,1492.9,180.3,13.22,2843,2621,219.3,,2124,1344.6,3488.3,483.4,7473.9,4007.9,675.4,22.99,55629.97,77706.05
Escorts Ltd.,ESCORTS,21556.2,21126.9,220.7,1.3,21473.1,17855.68,3292.1,6021.7,27250.6,8031.4,-417.5,1.48,21227.2,20233.9,451.3,48,21414.3,17103.47,2769.2,6502.4,25381.2,8622.2,770.5,0.74,6493.68,6630.86
Essar Oil Ltd.,ESSAROIL,4843.7,4739.8,23.7,31,5518.6,4813.03,83630.4,39704.8,156112.7,42383.4,-3904.7,2.12,6688,6519.3,87.3,31.2,6107,6135.62,96677.5,77152.7,214059,67516.7,-1267.2,6.99,226668.56,181430.97
Everest Kanto Cylinder Ltd.,EKC,3764.9,3647.5,11,101.8,3566.5,2498.97,197.9,223.3,3931,1314,-199.6,5.84,3933.1,3816.3,101.5,1.8,3448.7,2357.04,1580.6,715.1,7461.1,2822.8,60,6.88,30236.03,18360.12
Federal Bank Ltd.,FEDERALBNK,21199.4,,20095.6,676,18272.1,2226.83,12402.1,5482.6,251706.5,26302.2,10589.4,1.24,29258.6,,27774.2,1021.2,25578.1,2385.83,12569.5,11814.8,326084.8,30864.9,14105.4,0.94,32692.16,41069.39
Financial Technologies (India) Ltd.,FINANTECH,1838.8,1022.9,776.4,,832.7,339.41,4344.2,492,7113.8,2098.2,122.7,40.61,13550.7,1431.5,12087.1,,3938.6,534.59,3994.5,600.8,20026,3741.9,-2386.2,4.99,66109.14,64792.28
G A I L (India) Ltd.,GAIL,174698.8,165458.5,4606.4,5.8,151584.7,117584.69,13378.5,25855.9,187728.9,41652.6,14593.6,1.96,191895.8,185808.1,4697.6,,166180,128430,12658.7,33610.2,218702.5,63340.8,34121.5,2.77,317626.74,421071.07
