,,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE,
,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Finance S / Interim SQ,Finance S / Interim SQ,Annual Finance Standalone
,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Times,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Times,Rs.,Rs.,Rs. Million
,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2010,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,Jun 2011,01 Jul 2011,29 Jun 2012,Jul-09
Company Name,Total income,Net sales,Extra-ordinary income,Extra-ordinary expenses,Total expenses,Cost of goods sold,Income from financial services,Current liabilities,Total term liabilities,Total assets,Current assets,Net cash flow from operating activities,PB on NSE,Total income,Net sales,Extra-ordinary income,Extra-ordinary expenses,Total expenses,Cost of goods sold,Income from financial services,Current liabilities,Total term liabilities,Total assets,Current assets,Net cash flow from operating activities,PB on NSE,Adjusted Closing Price ,Adjusted Closing Price ,Total assets
Piramal Enterprises Ltd.,28564.4,26421.8,,7.1,24346.6,15402.95,1258.6,3613.2,3500,31475.7,6340.3,5491.6,5.92,183681.5,7968,167905.4,6860.1,55093.6,6684.08,7494.9,8124.5,2392,170400.2,99156.9,-47241.1,0.6,394.15,527.9,29942.1
Polaris Consulting & Services Ltd.,11609.6,11420.6,0.6,,10303.2,6289.39,158.5,1836.1,,10504.6,2812.6,2400.3,2.08,14490.2,13839.7,103,,12619.9,7168.25,420.8,2123.5,,12416.1,3575.1,1041,2.04,180.05,127.45,9394.1
Power Finance Corpn. Ltd.,83794.5,113.2,,0.2,60222,547.53,81598.2,20961.7,613995.3,834469.3,29890.1,-135069.5,2.13,103422.7,945,0,0.6,77220.2,526.39,101897.5,30096.1,739253.5,1046522.6,43035.2,-166195.8,1.83,191.85,178.75,682190
Power Grid Corpn. Of India Ltd.,74949.5,71412.3,11.3,49.6,54808.8,25719.71,3811.1,98482.3,321555.6,637439.5,71667.6,66447.8,2.79,90899.3,84023.6,1.3,71.2,64155.1,28022.42,7162.2,92898.8,394327.7,758112.1,84125.3,54566.4,2.19,110.25,113.55,544781.5
Praj Industries Ltd.,6750,6021.2,,1,5611.2,4327.46,292.9,2206.9,,8678.1,3194.8,1049.3,2.99,6325.4,5794,,1.9,5630.8,4255.66,214.5,2938.1,,9845,4471.9,1112,2.37,76.25,58.65,9249.9
Punj Lloyd Ltd.,75416.2,69767.2,59.9,22.1,71742.2,55727.62,3770.8,19042.6,19563,92553.3,56324.1,-12526.6,1.65,44802,40828.4,69.3,,44678.2,32601.48,2149.3,26395.5,21057.3,96889,55648.6,9561.9,0.6,76.85,48.85,82157.9
Punjab National Bank,251041.9,,31.3,7.1,211988.3,25264.16,246437.7,94026.9,192320.3,2966579.4,278847.4,116990.6,1.97,306768.3,,34.2,3.7,262433.3,30108.49,299845.6,112962.7,315757.4,3783541.3,340485.1,133670.3,1.92,218.3,161.66,2469396.6
Ranbaxy Laboratories Ltd. [Merged],67154.4,53605,2793.8,30.6,57281.3,37108.46,9553.1,24616.4,19830.1,140869,58541.2,11691.1,4.92,80444.1,76415.5,522.4,,112318.6,40480,3002.1,50994.4,14025.3,151974.5,75797.6,1147.1,8.88,527.15,490.55,116344.3
Raymond Ltd.,15344.8,13853.4,445.1,14.1,14632,9752.89,568.8,2977.6,11062.1,28867.4,6468.8,751.4,1.25,16311,15227.2,13,,18198.4,11271.95,562,4355.7,10831,29078.7,7983.2,-286,1.83,375.75,402.35,30066.2
Reliance Capital Ltd.,24321.6,-81.1,,8.3,20927.4,1188.94,23750.5,4706.3,53950.7,205476.8,12548.7,39365,2.67,20240,390,110,,17940,1032,18260,4800,121130,267160,24160,-31990,2.04,582.45,358.45,213496.9
Reliance Communications Ltd.,167530.5,122935.3,,250,162741.2,104941.22,22587.9,58365.3,213829.7,846296.7,31976.3,10754.3,0.69,153880,121330,4260,,161460,111577,7190,44010,227560,905641.7,73670,7260,0.46,97.45,63.5,922774.8
Reliance Industries Ltd.,2036266.8,1914867.1,286.8,292.8,1913389,1650909.39,31238.1,368494,576040.7,2512493.8,521958.8,227938.3,2.74,2621610,2473130,,580,2451180,2137981.3,34270,494040,549560,2849000,746010,364610,2.35,861.95,737.85,2459531.6
Reliance Infrastructure Ltd.,109381.7,95615.7,58.3,10.4,98792.4,84031.95,8681.9,56467.2,37649,269624.1,74190.5,6104.4,1.74,104377.1,95165.5,11.8,27.8,93998.6,80071.13,6261.4,124901.1,37969.7,364369,78151.7,16130.6,1.07,542.3,558.25,255664.9
Reliance Mediaworks Ltd.,5422.7,4627.4,,4.1,6465.7,3246.2,340,1492,6647.8,24350.2,2779.5,1004.3,2.32,5965.7,4783,270.1,,8527.3,4412.72,299.6,2010.9,10419.1,23447.6,3346.4,-254.8,4.08,117.16,51,19600.9
Reliance Power Ltd.,3880.7,85.5,,0.1,1148.4,354.1,3794.8,336.1,,141324.2,1014.1,-1109.6,2.55,4924.4,363.5,,0.6,2178.9,774.66,4249.5,1155.2,15540.5,176014,13629.9,-2524.3,2.3,115.95,106.85,138521.6
Rolta India Ltd.,11998.7,11704.4,3.3,127.9,8328,6913.32,105.1,1264.5,11154.3,33931.2,7671.9,5396.1,1.42,16032.4,14577.5,,382.9,11078.8,8726.92,1425.3,6881.2,7514.5,39963.5,8025.6,7616,0.9,129.6,80.2,28604.4
Ruchi Soya Inds. Ltd.,137488.9,134831.8,64.3,2.7,136144.1,127147.71,2017.3,28604.4,7118.2,75252.8,43482.3,1864.7,1.36,167916.7,165882.5,,6.6,170230.6,154040.72,1312.1,36990.3,9459.7,96068.7,64399.4,-6018.3,1.64,98.15,89.2,60662.6
Rural Electrification Corpn. Ltd.,70914.9,-8.9,0.3,0.2,47643.1,862.97,66687.5,19613.4,477409.1,713192.9,24925.5,-127752.5,2.23,85031.1,-18.6,0.1,0.2,59331.8,960.78,84710.3,31327,639115.7,892169.6,111276.7,-129013.5,1.96,197.65,191.8,559677.5
S Kumars Nationwide Ltd.,21599.2,21544.4,0.1,46.5,21475,16466.53,34.2,2441.8,15199.6,38720.3,19620.2,409.5,1.45,27617.8,27564.3,,2.3,27071.7,20929.01,5.5,2861.2,13722.9,46728.8,22343.9,-1258.5,1.1,53.65,34.25,31423.7
S R E I Infrastructure Finance Ltd.,4701.3,-2.1,,,3586.4,258.84,4699.7,562.8,26459.8,44821.3,571.5,-19752.7,1.12,7598.4,-15.4,,,6255.4,428.53,7593,842.8,25968.5,81414.7,1330.2,-8599.3,0.87,43.15,24.35,21056.6
Shipping Corpn. Of India Ltd.,39165.3,34630.7,1225.2,,35396.2,23962.74,2204.7,9452.4,26968.6,103735.1,33855.7,4129.9,1.04,40351.8,35564.8,2075.6,,34678.3,24340.31,1942.8,8697.1,47151.3,130730.6,33389.1,6842.1,0.7,103.85,57,101154.6
Shree Renuka Sugars Ltd.,57207.7,55111.9,3.1,0.6,55268.9,48089.14,843.3,19087,13144.8,57113.8,15753.9,13065.8,3.31,64716.9,63621,0.2,6.2,67757.7,54627.47,7,12190.8,23649.5,75440.6,19827.5,-6758.1,1.19,68.5,31.6,36775.7
Shriram Transport Finance Co. Ltd.,45013.9,-23,6.2,,36282.7,2045.63,44928.2,35209,167866.8,283967.4,84024.6,8049.3,3.09,54018.5,-31.1,,3.7,41719.7,3035.83,53941.1,52208.8,176755.9,337928.9,73710.4,-3982.6,3.67,654.8,530,259509.2
Siemens Ltd.,97182.8,92710.3,267.3,,94333.6,78271.57,796.9,43854.3,2.4,114125.8,67829.2,10011.8,7.99,125350,118075,165,0,117719,98721.3,1207,45318,214,126203,73174,107,7.47,893.2,733.9,97744.3
Sintex Industries Ltd.,22004.7,20102,4.4,,19128,15667.22,907.5,2286.3,16817.8,47368.5,16614.4,-2462.5,2.14,27342.2,26155.1,1.4,,23713,19685.31,592.5,3075.1,19301.6,57329.4,19364.1,8061.5,1.91,179.8,61.5,42829.7
Sobha Ltd.,11232.4,10562.4,3.9,,9560.4,7055.09,76,5464.4,10925.4,37775.4,15140.1,3184.3,1.58,13858.4,13594.8,3.1,,11556.8,8645.45,92.9,6356.8,8192,38050.4,13857.4,4089.6,1.55,266.7,339.9,35852
State Bank Of India,869685.1,,,104.6,778024.6,105680.36,859093.7,732580.6,948332.6,10539566.1,1143983,-131886.5,2,982505.4,,,185.1,899860.2,131188.32,961770.1,865791.6,1105363.1,12246938.1,1596367.1,170870.8,2.7,242.03,215.9,9650429.6
Steel Authority Of India Ltd.,483876.4,405626,299.1,,404758.2,291825.94,20756,109368.6,123441.4,697028.9,373968,45983.2,3.13,493661,426704.3,198.8,,459330.5,315756.93,15335.1,122726.2,152223.9,773397.2,354458,19599.1,1.89,137.65,90.6,556566.4
Sterlite Industries (India) Ltd. [Merged],150906,131128.5,,2740,146062.6,126547.54,13419.2,11048.1,24815.9,297336.6,48484.8,-1280.5,3.21,179982.8,153026.8,,13.8,168745.7,144043.71,16796.6,32618.1,21552.8,332892.3,61028.9,3046.7,2.52,170.1,102.7,198605.1
Sterlite Technologies Ltd.,25183.8,24294.6,103.2,,22981.1,18772.53,116.8,5703.5,2.5,21015.2,10482.3,3468.5,3.53,23326.8,22581.4,,2.8,22230.8,18410.53,109.7,7557.9,1.9,25694.6,12271.9,707.9,2.07,53.7,31.5,17529.6
Sun Pharmaceutical Inds. Ltd.,26813.2,18208.6,11.1,30.8,18135.8,12623.91,7946.5,2633,0,66093.3,12396,5976,6.49,33752.5,19509.3,15.1,3.9,19894.6,13959.06,13573.9,3139.3,0,76211.5,24602.9,11865,6.86,249,317.9,62941.4
Sun T V Network Ltd.,14375.2,13947.7,3.5,,8701.4,4420.8,409.6,1550.1,,25162.7,8880.4,7622,8.37,19705,19278.2,0,27.5,11982.8,6445.58,375.2,2470.7,,28853.3,10725.8,10693.7,7.42,358.6,301.8,20447.1
Suzlon Energy Ltd.,40123.2,34888.4,2487.6,14.1,51714.4,29879.68,2557,36418.7,63394.5,172920.2,45356.5,21070.6,2,47183.6,43568.7,,402.1,51277.2,33736.6,3316.7,36068.3,55018.1,174930.8,35178.4,7248.5,1.17,49.25,18.6,179140.6
Syndicate Bank,113406.6,,2.4,2.6,105273.4,10825.85,109989.2,38295.3,95604.3,1390509.5,143337.9,-56023.5,0.86,124272.3,,1.8,4.6,113792.8,13791.11,120924.3,39437.8,87598.8,1565387.9,132046.6,38272.1,1.06,116.4,106.95,1302556.7
T V S Motor Co. Ltd.,48175.9,43590.1,543.2,3.1,47276.3,35927.99,166.5,6811.2,9893.8,27797.9,6193.3,3822,2.26,68600.3,62841.8,2.5,141.5,68093.3,51715.97,376.6,9026.4,6887.3,29272.8,9020.5,2335.7,2.85,53.45,36.45,25642.9
Tata Chemicals Ltd.,57718.3,54059,58.5,181.8,51658.8,38289.88,1877.3,11586.3,29372.7,90654.7,19332.2,8071,1.86,65679.1,62246,381.4,189.4,61694.9,45724.79,1051.8,12177.2,27032,96220.9,23192.9,4242.6,1.84,371.7,311,100017.6
Tata Communications Ltd.,39869.8,32119.8,26.7,,35038,24358.79,947.6,18039.4,25201.7,122799.7,9262.2,7259.8,1.1,38065.2,35996.9,21.9,0.1,36439.6,27694.06,693.2,19143.1,12596.9,117207.6,15531.8,8187.8,0.97,204.1,232.7,124767.7
Tata Consultancy Services Ltd.,234552.1,230064.4,,28.1,178353.2,116151.04,3728,33126.4,357.4,227606.8,76677.7,57962.6,10.17,299311.2,292340,,12.6,223602.6,146920.41,5408.3,38627.7,411.2,262262.2,118372.9,57198.8,11.9,1191.9,1277.45,186106.4
Tata Global Beverages Ltd.,21025,16980,,26.3,17246.3,12239.19,3802.3,2999.2,3282.1,39674.9,5193.1,158.3,2.94,19713,17943.4,,16.1,18142.8,13378.46,1570.6,3098.3,3250,40718.8,5506.5,116.3,2.97,97.75,115.95,38339.9
Tata Motors Ltd.,403903.1,353496.6,68.4,,387568.6,286293.9,22216,146091.6,116782.8,513273,73371.3,64001.8,2.58,516129.7,468657.4,,,501553.7,406875.3,6079,129714.5,129454.1,550111.1,109005.2,15055.6,3.38,196.83,239.88,382686.3
Tata Power Co. Ltd.,74445.4,70682.4,18.2,31,65057.8,53621.88,2817.8,14657,57740.3,189830.5,39317,13211.7,3.07,75130.6,68370.3,161.4,,66189.2,55155.39,4914.4,19237.9,67651.3,213538.5,35076.2,16087.8,2.82,125.92,101.04,161847.6
Tata Steel Ltd.,280457.1,247037.4,77.5,,228639.4,132948.06,12643.6,68639.6,252392,744823.4,67676.5,83692.2,1.52,333383.5,290166.2,,253.9,266508.5,147890.53,14364.1,74478.5,281519.9,906913.4,86716,83390,1.28,602.3,441.45,691031.7
Tata Teleservices (Maharashtra) Ltd.,22844,22000.4,385.3,,25868,15339.5,0.6,20435.3,15766.4,46995.1,5751.1,6818.6,-6.73,34079.7,22653.7,303.9,,33554.5,19594.83,8424.6,21729.6,18565.8,59224.7,4436.8,900.6,-5.26,16.81,12.49,40257.4
Tech Mahindra Ltd.,45911,44783,,,38483,14338.3,593,13421,7422,58442,14199,14123,3.64,51338,49585,11,,44371,19433.1,1078,11889,6800,60934,16773,4706,2.52,179.55,177.07,29662
Titan Company Ltd.,48152.2,47266.7,,32.4,46765.7,37538.19,107.1,11495.9,728,21117.9,16282.5,3343.5,11.28,66595,64296.9,,18.1,67293.6,51704.24,576.7,24208.8,148.7,37650,32270.6,10400.6,16.5,213.6,223.4,18013.5
Triveni Engineering & Inds. Ltd.,24252.4,22403.5,11.3,0.4,25177.4,19745.77,528.4,3974.8,6242.5,25646.8,8455.4,-18.8,3.26,18016.5,17035.2,41.6,2.2,17753.7,14970.11,48.6,1905,5338.5,22629.2,8779.8,1669.6,0.55,38.35,16.55,26190.3
Tulip Telecom Ltd.,19901.4,19642.7,,,17367.9,14870.04,250.3,2091.1,13513.1,26230.2,11673.2,1846,2.63,23544.3,23487,,0,20764.3,17555.46,37.7,2267.3,16516.7,32684,9797.2,3380.8,1.67,157.35,117.55,20834.9
Uco Bank,105000.4,,1.1,,94878.5,9482.7,100969.1,30321.8,62638.3,1378082.7,98878.8,103373.1,0.86,123004.7,,0.5,,113939.3,10584.9,118363.4,37607.8,54746.2,1638896,189987.1,82157.7,1.3,96.55,79.65,1119959.1
Ultratech Cement Ltd.,78513,70019.1,14.9,,67626.5,32518.07,759.9,11380.8,15583.5,83667.8,11312.6,15613.5,3.12,152422.4,132127.1,47.9,,139041.3,62539.31,1515.7,28803.4,34301.9,201575,27160.3,20139,2.91,936.05,1516.5,77364.7
Union Bank Of India,155567.5,,,6.4,134818.3,13083.02,146672.5,52820.1,92153.1,1955094.6,186790.5,116181.7,1.68,185896.2,,,3.6,165076.7,20778.74,177109.6,65026.4,133159.7,2367707,247259.9,43792.2,1.64,297.9,209.1,1613376.6
Uniphos Enterprises Ltd.,313.3,-1.1,273.6,,114.9,4.11,37.5,10.5,742,1874.3,37.4,-641.7,1.41,51.5,-0.6,,,69.8,2.15,51.5,5.2,2,2734.1,9.8,-3,1.28,26.35,23.95,1401.3
Unitech Ltd.,22227.8,18614.5,0.8,6.8,16967.9,10645.55,3037.7,68680.1,31263.5,200782.3,108371.4,-19605.4,2.27,23772.4,20007.4,,2.8,18712,11934.2,3531.9,81838,38800.4,228577.8,120364,-3659.8,1.14,32.65,22.05,171478.8
United Spirits Ltd.,93156.7,48639.6,8.1,,91028.3,30481.64,112.5,10394.7,24290.9,94700.4,20638.9,10924.7,3.47,129699.6,63199.7,377.3,,128675.9,39671.21,473.3,13454.8,23305.7,102075.7,22854,4877.7,2.63,983.9,686.35,60164.6
Vedanta Ltd.,57849.7,51924.7,1.2,,37978.5,18931.08,4269.4,7050.5,19161.9,122056.2,31038,20042.7,5.42,84079.1,72739.7,6.5,,49872.4,21463.03,5121.7,11707,9680.1,142076.9,21644.2,29611,2.18,283.95,191.65,65540.5
Videocon Industries Ltd.,147189.2,136820.6,35.8,,139953.5,101061.55,285.9,9109.1,70278.5,229143.3,60594.2,-4937.3,0.7,130257.8,118509.3,338.9,,124999.1,87980.74,586,23886.8,108970.8,320366.4,54539.9,-51655.6,0.53,202.85,171.05,179325.5
Vijaya Bank,60674.6,,1.9,4.5,55601.6,5770.07,57981.2,26381.8,19385.7,702070.8,67248.3,19450.7,0.77,63935.9,,1.2,2.7,58697.7,7933.77,60990.3,16979.1,20253.7,820134,65045.6,34421.3,1.13,70.65,58.2,623821.6
Voltas Ltd.,46492.8,44938.2,289,5.9,43759.3,35714.98,516.5,18222.9,0,31642.7,23507.4,2908.3,5.87,52993.2,51450.4,458.3,7.3,50718.3,41461.48,587.5,21407.5,0,38711.8,30453.7,86.6,4.75,158.9,104.7,29922.7
Welspun Corp Ltd.,69785,66096.7,,45.5,60459.8,51643.58,567,16603.4,18489.7,68273.9,30407,-1855.9,2.03,66415.4,62535.4,,2020.4,64827.2,49984.69,782.5,20333.2,25245.8,83097.6,28975.6,9792.1,1.39,174.15,118.5,78371.7
Wipro Ltd.,239206,228863,,,191336,113340.5,8304,48742,17747,305674,137567,44774,5.87,271409,262627,,,223288,150707.9,6418,50879,19687,344350,154253,37112,5.53,423.15,399.9,250724
Yes Bank Ltd.,29508.6,,,5.9,24731.2,2435.82,29018.1,15677.2,41197.8,363825.1,31411.9,17291.8,2.82,47190.2,,,4.4,39918.8,3283.22,47044.9,23117.9,60979.1,590069.8,44987.1,75189,2.83,318.35,339.4,229008
Zee Entertainment Enterprises Ltd.,14464.8,12689.7,,77.4,8503.9,4918.75,980.1,3705.9,1175.7,36336.1,12676.6,6227.8,4.13,22540,21645,,79,17570,10206.9,829,4107,11,36243,19194,3450,4.16,133.05,146.8,29997.6
