|||||||||||||||||||||||||||NSE|NSE
I C I C I Bank Ltd.|331899.30||1345.20||291649.50|22037.08|326265.20|125632.00|917635.70|3638668.30|492615.00|279757.10|2.06|330829.60||411.70||279315.80|28049.08|328699.00|126918.90|1058313.00|4066780.90|429589.30|-115777.00|2.33|218.97|179.90
I D B I Bank Ltd.|176192.70|||14.30|165881.40|7036.20|173544.80|62240.90|448489.80|2337692.20|168092.70|241322.30|1.01|207070.80|||26.90|190567.60|9419.04|204589.60|45576.60|508983.50|2533768.00|228850.90|-31812.20|1.11|135.05|93.40
I D F C Ltd.|36087.80|110.60|127.40||25959.40|1130.34|35663.50|7742.30|180805.20|343640.80|4892.50|-33981.30|3.07|46100.30|74.40|70.00||33329.10|1165.80|45696.80|11373.40|291347.90|507219.30|35386.70|-116515.40|2.21|135.05|136.15
I F C I Ltd.|24481.90|205.70||39.20|17772.50|634.85|16751.00|8115.30|91284.70|220393.60|2962.60|5908.00|1.17|32039.50|253.30|340.90||25079.70|729.33|23911.40|11146.90|191873.10|275839.80|8613.50|-32616.60|1.03|48.15|40.25
I I F L Holdings Ltd.|6983.60|||1.70|5463.40|1685.75|6982.10|10258.10|4977.50|26406.30|11948.30|-85.10|2.94|7998.80|-8.20|0.00|3.10|6775.20|1827.98|7992.70|9333.80|5.60|27841.20|11545.70|1915.90|1.95|87.70|61.40
I R B Infrastructure Developers Ltd.|789.20|-0.10|||230.80|48.55|771.20|5066.00|6500.00|25829.80|3178.40|2249.60|6.19|3733.60|2872.60|||2832.00|2252.20|857.20|4200.20|1606.50|32840.50|10793.40|-380.60|5.00|174.65|127.20
I T C Ltd.|270625.50|183243.70||308.80|225514.80|99723.91|4304.80|35144.20|1077.10|233904.30|65878.60|44050.90|7.17|314430.80|210659.90||244.40|268013.50|108047.41|5712.70|44732.20|972.60|258714.00|85200.40|46991.40|8.86|201.55|258.90
I V R C L Ltd.|55787.10|53188.60||19.90|55122.70|45748.73|547.90|23924.20|3926.60|64038.90|31643.30|1797.00|2.40|57161.10|54326.70||29.30|55594.20|47082.81|504.60|26693.60|3293.10|73967.40|43149.80|2010.10|1.10|71.20|52.85
Idea Cellular Ltd.|124376.20|118430.60|317.00|30.90|113839.60|84590.15|3495.20|36292.60|65264.10|228086.90|10736.30|19851.30|1.89|155067.30|153245.50||172.30|146621.30|114262.04|1177.20|52909.00|92417.70|295989.90|16897.20|45230.30|1.81|78.85|75.80
Igate Computer Systems Ltd. [Merged]|20829.70|18885.30|0.50||14279.20|7931.89|1883.60|3055.90|9.80|38034.10|6562.20|5544.50|2.11|22966.80|21492.10|0.30||17969.00|10297.39|1364.90|3309.70|12.00|43217.00|6612.30|2650.50|1.78||
India Cements Ltd.|42685.40|36851.30|2.10|12.10|39324.40|18480.09|770.90|11752.90|17670.00|78513.10|11083.40|2087.50|1.15|40136.70|34914.60|5.90|2.70|39569.70|18897.12|382.90|9918.70|18696.00|79620.60|8106.70|2806.30|0.83|72.65|86.95
Indiabulls Real Estate Ltd.|1416.70|445.30|||1192.30|343.31|950.60|199.80|867.50|67054.70|1931.80|-269.90|0.95|1741.90|1590.90||10.00|1412.60|351.57|146.00|248.40|11267.60|76865.50|1431.70|216.40|0.84|116.45|61.05
Indian Bank|91406.90||3.50|7.10|75857.00|9831.45|86654.50|34050.90|9573.30|1013893.20|93617.80|70339.20|1.13|107506.50||15.90|5.00|90365.80|9258.55|101516.10|37479.40|21003.50|1217183.20|92951.80|61792.40|1.26|213.55|176.05
Indian Hotels Co. Ltd.|16097.20|14514.20|71.30||14566.20|7788.19|911.80|4145.80|26505.50|66399.00|6434.70|-885.80|2.75|17725.10|16459.60|42.90|1.50|16312.60|9251.67|705.20|4134.30|13249.10|69215.90|3080.50|4663.90|2.05|78.25|61.75
Indian Oil Corpn. Ltd.|2986096.80|2689412.90|704.30||2934345.80|2434237.61|53785.90|360673.80|298555.50|1582101.30|558340.20|-4647.00|1.42|3618639.20|3309854.00||0.00|3593925.30|3059401.06|33109.20|554794.30|346714.30|1868069.50|760309.10|56838.90|1.46|337.90|255.75
Indian Overseas Bank|115623.80||16.10||108554.20|13548.44|113623.90|31565.90|89822.00|1310963.90|116019.30|78301.10|0.79|133794.90||10.20||123069.50|13703.78|130561.70|37856.20|193554.00|1787842.80|156044.70|26325.30|1.09|147.95|83.30
Indraprastha Gas Ltd.|12437.50|10871.10||1.60|10283.00|6973.13|167.20|1814.00||16264.50|1937.90|3177.70|3.68|19764.00|17602.30||0.20|17174.00|12564.19|52.80|2896.40|3443.40|23942.30|1641.70|4097.90|4.18|385.85|239.40
Indusind Bank Ltd.|32947.60|||340.00|29444.50|2785.68|32725.30|12477.20|44023.10|354300.40|52651.40|24037.00|3.22|43058.80|||28.60|37285.50|3670.15|42115.10|15918.20|53307.20|456905.90|67481.10|37657.00|3.21|275.00|340.25
Infosys Ltd.|224260.00|211140.00|||166230.00|89268.00|9560.00|13880.00||261660.00|158140.00|56270.00|6.81|265320.00|253370.00|||200890.00|105875.00|11420.00|13210.00||291130.00|215550.00|37460.00|7.60|733.54|627.30
J S W Holdings Ltd.|70.40||||26.60|7.07|70.40|3.20||6248.10|3.80|-79.20|3.11|265.60||||58.60|9.66|240.60|0.70||6433.50|27.70|-231.20|1.62|989.50|550.45
J S W Ispat Steel Ltd. [Merged]|117797.00|101912.90|2571.10|60.10|123692.40|85572.25|1498.50|40793.80|68002.50|140825.90|30108.70|12195.00|-5.42|94455.70|82197.20|2240.50|26.40|113445.20|77274.78|477.60|36127.40|57418.80|135079.20|30558.60|-8029.30|199.51|19.70|10.70
J S W Steel Ltd.|200275.80|180930.30|39.80|6.60|180695.80|136572.09|4549.20|73576.70|105027.50|309978.20|35373.30|32998.40|2.47|255691.40|230478.00||9.80|243058.40|182242.13|2327.60|96673.30|116009.20|416243.30|70928.60|20088.40|1.25|882.55|679.70
Jain Irrigation Systems Ltd.|28861.20|27180.80|9.20|17.60|27212.60|19084.93|811.50|7693.20|9149.00|41847.10|20115.20|4211.30|5.45|35045.20|33282.70|8.80||34566.10|22951.21|736.60|12956.90|9308.60|53919.00|29694.60|2037.10|4.14|173.75|83.15
Jaiprakash Associates Ltd.|120840.80|99957.70||9.80|102886.60|60992.34|14757.40|52682.40|157506.60|333215.10|97498.20|-383.90|3.88|144214.80|127865.40||17.90|136770.70|83134.82|7403.90|52924.80|194128.40|376835.20|94156.60|12200.40|2.15|81.35|73.50
Jaiprakash Power Ventures Ltd.|7276.00|6593.10|||4760.50|1300.56|119.30|387.00|52585.50|91250.90|27136.30|6023.30|4.19|8518.90|7092.70|0.10||6867.80|1277.88|876.90|7759.00|120173.20|183808.90|22722.10|10395.80|1.90|47.80|34.85
Jet Airways (India) Ltd.|107722.50|96402.90||0.20|112398.90|65129.54|8649.80|35237.20|98757.00|210123.30|21919.00|16514.10|5.01|133182.30|121225.80|||133085.40|77724.74|6420.10|38509.80|122247.00|216672.90|28474.40|13186.40|4.61|475.15|383.35
Jindal Saw Ltd.|70728.30|67655.30|1.90|0.90|61217.60|50550.55|483.00|8328.50|7194.70|55366.50|18193.00|18104.80|1.64|45613.80|41828.60|0.30|5.00|41178.50|31336.51|490.00|9026.60|4563.80|68592.60|30086.50|-8162.90|1.41|161.70|132.50
Jindal Steel & Power Ltd.|81482.50|73348.70|1.20|24.90|67086.30|45367.68|2226.70|28984.00|68974.70|201768.30|20128.90|19559.10|9.71|107816.20|95277.80|21.30|24.00|90811.00|53495.69|2902.40|28125.50|94474.80|264910.50|33111.20|13954.10|7.50|650.75|470.35
K S Oils Ltd.|41022.30|40409.50|||38812.90|35015.69|424.90|6702.70|4162.20|37920.70|21427.90|-3732.00|2.01|56417.60|56162.90|5.20||60746.10|54925.55|117.20|6302.20|9392.40|44785.90|28452.20|-6327.20|0.82|21.90|5.40
Karnataka Bank Ltd.|23729.10||2.10||22057.90|1894.92|23272.20|6636.10|6916.40|270682.20|21023.90|12465.40|0.88|26625.90||7.20|336.80|24579.80|2488.06|26050.20|7076.10|10863.10|316930.10|22761.80|9709.80|0.83|130.40|93.60
Kingfisher Airlines Ltd.|53618.20|50149.20|25.00|3576.50|71063.10|38157.07|96.00|34844.30|61007.40|80069.50|8695.30|-17016.50|-0.31|65000.90|63146.90||918.00|75274.90|41979.73|91.40|40851.80|67169.80|86183.90|8835.80|-160.50|-0.57|40.45|12.10
Kotak Mahindra Bank Ltd.|39588.40|||29.40|33957.20|5672.71|38692.60|28398.30|49123.50|374363.20|34958.10|57450.60|5.74|50452.70||0.20||42270.90|7154.39|49573.10|29859.60|92612.50|508506.60|37714.90|-17791.00|4.94|236.70|296.15
L I C Housing Finance Ltd.|36495.90|||1.80|29874.10|480.68|36172.30|8222.10|312821.10|400280.40|5078.90|-95208.60|2.44|49047.50|4.80||0.20|39302.60|621.70|48921.00|24959.10|385716.10|536326.90|7846.30|-104778.00|2.57|240.50|270.00
Lanco Infratech Ltd.|62674.30|58866.50|24.80|6.80|57072.30|50975.49|978.00|33385.50|22245.70|93178.50|32425.70|804.80|3.97|61343.00|57896.60|10.40|57.90|61971.30|53703.26|961.70|84688.00|20482.80|157995.70|43507.60|37167.40|2.77|24.60|14.95
Larsen & Toubro Ltd.|396393.70|369909.30|988.00|216.10|348616.60|290265.56|18691.90|190904.70|61059.60|483715.50|208239.60|53829.10|5.38|459526.50|437289.00|2143.10||425279.70|339301.89|12737.50|255949.80|61949.40|594625.40|272453.70|37292.90|4.61|1205.00|931.87
Lupin Ltd.|37529.40|36877.70|8.90|74.20|31020.30|25177.81|41.00|6081.80|7240.40|45934.60|17419.30|5148.00|5.72|45563.40|44534.30|30.00|92.60|37468.70|31403.21|165.80|6978.90|2258.00|55299.90|22371.50|4390.00|5.90|448.75|537.15
M R F Ltd.|81188.10|74428.20|19.10||79231.90|60634.10|183.30|12022.50|6625.60|40116.00|19699.90|1860.50|2.20|110750.70|97089.70|108.40||107873.90|82874.27|17.30|20902.90|9848.40|63512.90|28967.00|6336.90|1.22|6886.85|10032.65
Mahanagar Telephone Nigam Ltd.|55461.40|36165.90|21.80|14.10|81571.10|64197.33|4481.20|170944.50||366199.40|118858.80|111264.20|0.49|39946.00|36290.50|25.80|100.90|67965.10|47195.16|1033.50|56008.30|25539.70|288543.40|44682.50|-110046.70|0.43|43.95|23.60
Mahindra & Mahindra Ltd.|208155.20|185722.90||208.30|187514.60|141055.37|3632.10|34034.60|26777.10|161762.40|43542.10|23032.60|4.00|261315.00|234289.90|205.40||236716.30|183990.27|4465.00|47860.00|23972.50|198109.70|40990.70|29055.50|4.17|691.80|707.25
Mangalore Refinery & Petrochemicals Ltd.|368134.30|318054.70||9.70|359969.30|305236.06|6545.30|63098.80|14970.70|164756.30|72823.00|26877.80|2.39|439672.40|388366.00|0.00|7.30|436058.80|370529.93|2033.20|95653.70|14970.80|188614.50|91434.00|19203.80|1.73|77.75|54.35
Maruti Suzuki India Ltd.|331273.00|293312.00||97.00|308306.00|250539.20|4998.00|28690.00|4199.00|216288.00|22283.00|28874.00|3.46|415731.00|362328.00||79.00|393537.00|322680.00|4539.00|34358.00|2780.00|246588.00|50060.00|27843.00|2.63|1143.15|1169.75
Max India Ltd.|3918.60|3367.30||2.40|3913.40|2864.22|242.30|304.40|5749.20|30480.00|1032.10|94.30|2.15|5204.50|4197.90||1.70|5669.50|3725.83|485.90|729.40|1021.70|30142.60|5849.00|-266.20|1.70|183.90|192.10
Mcleod Russel India Ltd.|11375.40|10871.40|11.30|9.60|8898.70|5039.16|259.60|1127.30|1928.20|20080.70|1741.30|2873.50|3.76|11354.00|10861.60|34.20||9147.10|5278.02|147.70|1109.20|1406.20|20928.90|2251.70|1752.80|2.89|272.05|298.10
Mercator Ltd.|7647.70|5762.90|1191.40||7583.70|4283.33|691.30|8208.10|12996.50|33551.50|8251.30|-1907.00|1.25|7025.00|6372.40||0.30|8004.70|4957.04|651.90|6947.50|13140.30|30678.10|6375.70|-1241.20|0.93|40.55|21.75
Moser Baer India Ltd.|23660.40|20538.50|244.80|4.50|24143.60|18474.79|1729.20|6545.30|12849.00|46929.30|19341.10|3735.80|0.73|19675.40|18527.10|72.40|32.80|23966.10|17998.60|374.40|6324.10|16061.10|43208.20|17433.80|1993.40|0.54|40.15|9.05
Mphasis Ltd.|38815.40|37679.40|7.70||28846.60|20389.79|1106.70|5608.70|8.60|37682.70|9814.20|6617.40|4.40|36685.00|33672.80|16.50||28864.90|19478.40|1908.30|6169.90|2436.40|45868.30|16054.30|6249.80|2.12|442.90|370.00
N C C Ltd.|48959.80|46385.00|6.50|9.60|46226.10|39450.13|1133.40|17496.60|4009.00|58760.90|22612.90|104.30|1.86|51793.70|49465.20|25.50||51296.50|43834.42|963.40|19030.60|6617.60|71282.20|24868.10|-2513.80|1.09|49.58|27.79
N H P C Ltd.|50442.60|35126.00|46.60|6.80|29530.30|14998.24|6124.50|35644.10|138112.20|439881.20|77704.90|27916.90|1.61|59485.30|41587.50|281.70|8.20|37800.20|15641.43|7612.40|37561.90|145122.60|503827.10|89017.10|28925.30|1.27|24.60|18.25
N M D C Ltd.|71104.30|62344.90|13.10|0.30|36612.70|10783.94|8353.00|8676.00||214055.60|137460.30|34707.20|8.18|125862.00|113627.40|13.30|7.00|62002.60|16245.89|11103.30|7718.70||283510.60|185269.30|47173.70|5.87|264.15|186.60
N T P C Ltd.|500908.50|463159.80|69.90|276.40|413626.50|347573.29|26378.60|93441.60|364970.20|1247013.50|270373.00|100778.30|2.74|592926.30|540331.40|81.60|608.70|501900.40|411760.02|23443.50|112988.90|425382.40|1392843.20|318205.80|105669.70|2.35|186.80|159.45
Nagarjuna Fertilizers & Chemicals Ltd. [Merged]|20187.90|19855.30|0.70||19389.70|14381.73|200.60|3442.60|9080.60|31232.60|4217.50|2580.00|1.38|31370.90|30851.80|||30303.50|23180.38|436.80|3025.70|13690.50|35150.90|7335.80|376.20|1.18||
National Aluminium Co. Ltd.|58311.70|50224.60|3.80|1.80|49952.80|31905.46|3539.40|18413.40|0.00|134389.80|49716.40|11716.50|2.53|68162.90|58828.90||403.70|58197.20|34973.43|3293.20|26885.80|0.00|151171.20|53018.60|16304.80|2.21|83.85|59.35
Neyveli Lignite Corpn. Ltd.|47240.20|41313.50|33.00||34781.50|22810.52|5149.10|23899.10|40773.60|194169.80|71051.40|5409.80|2.36|53351.40|42588.40|4206.30|3996.10|40368.10|21391.80|4788.50|19341.10|40040.40|193105.30|73379.80|1741.30|1.56|99.60|81.85
Oil & Natural Gas Corpn. Ltd.|661803.80|540936.00||553.40|495308.60|385249.02|25555.30|284882.40|49.80|1688947.70|268849.00|188853.30|2.69|740875.10|613538.20||1534.70|551764.20|497006.38|25302.50|188133.00|0.00|1848476.00|235343.50|370509.60|2.56|276.35|284.85
Oil India Ltd.|105363.00|83456.20|2.50||79152.10|36445.72|6272.20|18224.80|375.00|183523.70|100377.30|18335.30|2.02|125579.30|106566.40|||96778.40|30161.19|8191.20|21380.30|212.50|214178.20|137528.30|29164.10|2.02|524.14|499.40
Onmobile Global Ltd.|3829.60|3626.10|1.60|7.90|3300.60|2180.48|163.50|1168.70|1805.20|11487.50|3031.10|300.70|3.18|5018.00|4539.10|1.50||4101.60|2603.27|461.30|2180.00|233.80|12343.40|2608.90|745.70|1.75|107.50|30.45
Opto Circuits (India) Ltd.|4719.40|4712.50||13.10|3243.90|2489.87||70.30|1074.70|12246.40|4248.40|928.90|4.75|6395.90|6029.80||0.50|4440.50|3550.05|360.70|1461.20|1562.10|20440.20|5914.70|1180.10|4.83|229.77|154.25
Oracle Financial Services Software Ltd.|23351.00|22434.70||10.50|16742.50|8295.63|653.50|5322.90||53537.20|29033.90|6763.80|4.62|25227.20|23554.60|5.00||15547.40|8362.76|1383.20|5655.70||66362.60|37434.40|7166.30|3.24|2310.70|2537.20
Orbit Corporation Ltd.|4935.90|4797.70|||3165.60|1939.08|62.50|1470.20|6097.10|17431.70|8635.80|-3047.90|1.80|3612.90|3485.40|1.20||5026.40|3366.59|41.80|1490.50|5199.20|19590.70|10839.00|-120.70|0.66|42.65|56.50
Orchid Chemicals & Pharmaceuticals Ltd.|23013.40|12481.40|10238.20|16.90|17008.30|11814.48|15.70|3337.70|10445.00|37880.20|14436.80|-402.80|1.09|17704.80|16598.60|95.50|6.70|17333.80|11874.81|764.40|3218.80|20691.20|38883.80|12713.30|3121.20|1.87|270.70|118.10
Oriental Bank Of Commerce|115814.50||10.60|7.20|104467.70|8425.19|114522.80|35823.30|44145.50|1378340.00|162983.20|85688.40|1.10|131224.70||6.30|9.90|116196.00|9199.15|129675.80|51799.70|51748.60|1617623.70|144509.30|89946.40|1.11|333.40|253.10
P T C India Ltd.|77335.50|76615.50|||76394.50|74910.83|705.60|3466.50||25992.40|15329.70|-797.80|1.57|89402.40|88744.50||0.40|88017.20|86352.73|606.60|5702.90||29762.90|16761.30|-1473.10|1.13|78.90|64.90
Patel Engineering Ltd.|20861.80|20163.60|11.00||24914.90|19717.70|541.50|9660.90|5849.30|39078.10|22435.80|-4533.90|2.47|21969.30|20900.40|0.00||25605.20|20776.63|910.40|13379.50|7437.10|46244.60|27118.20|235.40|0.73|149.30|94.25
Petronet L N G Ltd.|107469.20|106455.90||5.70|103424.30|98710.07|974.90|7448.70|22998.10|59623.40|10693.00|10055.90|2.55|132656.60|131900.10||0.80|126460.40|120552.30|530.00|10327.60|30353.50|79377.10|13300.40|8441.40|3.41|135.90|143.10
Piramal Enterprises Ltd.|28564.40|26421.80||7.10|24346.60|15402.95|1258.60|3613.20|3500.00|31475.70|6340.30|5491.60|5.92|183681.50|7968.00|167905.40|6860.10|55093.60|6684.08|7494.90|8124.50|2392.00|170400.20|99156.90|-47241.10|0.60|394.15|527.90
Polaris Consulting & Services Ltd.|11609.60|11420.60|0.60||10303.20|6289.39|158.50|1836.10||10504.60|2812.60|2400.30|2.08|14490.20|13839.70|103.00||12619.90|7168.25|420.80|2123.50||12416.10|3575.10|1041.00|2.04|180.05|127.45
Power Finance Corpn. Ltd.|83794.50|113.20||0.20|60222.00|547.53|81598.20|20961.70|613995.30|834469.30|29890.10|-135069.50|2.13|103422.70|945.00|0.00|0.60|77220.20|526.39|101897.50|30096.10|739253.50|1046522.60|43035.20|-166195.80|1.83|191.85|178.75
Power Grid Corpn. Of India Ltd.|74949.50|71412.30|11.30|49.60|54808.80|25719.71|3811.10|98482.30|321555.60|637439.50|71667.60|66447.80|2.79|90899.30|84023.60|1.30|71.20|64155.10|28022.42|7162.20|92898.80|394327.70|758112.10|84125.30|54566.40|2.19|110.25|113.55
Praj Industries Ltd.|6750.00|6021.20||1.00|5611.20|4327.46|292.90|2206.90||8678.10|3194.80|1049.30|2.99|6325.40|5794.00||1.90|5630.80|4255.66|214.50|2938.10||9845.00|4471.90|1112.00|2.37|76.25|58.65
Punj Lloyd Ltd.|75416.20|69767.20|59.90|22.10|71742.20|55727.62|3770.80|19042.60|19563.00|92553.30|56324.10|-12526.60|1.65|44802.00|40828.40|69.30||44678.20|32601.48|2149.30|26395.50|21057.30|96889.00|55648.60|9561.90|0.60|76.85|48.85
Punjab National Bank|251041.90||31.30|7.10|211988.30|25264.16|246437.70|94026.90|192320.30|2966579.40|278847.40|116990.60|1.97|306768.30||34.20|3.70|262433.30|30108.49|299845.60|112962.70|315757.40|3783541.30|340485.10|133670.30|1.92|218.30|161.66
Ranbaxy Laboratories Ltd. [Merged]|67154.40|53605.00|2793.80|30.60|57281.30|37108.46|9553.10|24616.40|19830.10|140869.00|58541.20|11691.10|4.92|80444.10|76415.50|522.40||112318.60|40480.00|3002.10|50994.40|14025.30|151974.50|75797.60|1147.10|8.88|527.15|490.55
Raymond Ltd.|15344.80|13853.40|445.10|14.10|14632.00|9752.89|568.80|2977.60|11062.10|28867.40|6468.80|751.40|1.25|16311.00|15227.20|13.00||18198.40|11271.95|562.00|4355.70|10831.00|29078.70|7983.20|-286.00|1.83|375.75|402.35
Reliance Capital Ltd.|24321.60|-81.10||8.30|20927.40|1188.94|23750.50|4706.30|53950.70|205476.80|12548.70|39365.00|2.67|20240.00|390.00|110.00||17940.00|1032.00|18260.00|4800.00|121130.00|267160.00|24160.00|-31990.00|2.04|582.45|358.45
Reliance Communications Ltd.|167530.50|122935.30||250.00|162741.20|104941.22|22587.90|58365.30|213829.70|846296.70|31976.30|10754.30|0.69|153880.00|121330.00|4260.00||161460.00|111577.00|7190.00|44010.00|227560.00|905641.70|73670.00|7260.00|0.46|97.45|63.50
Reliance Industries Ltd.|2036266.80|1914867.10|286.80|292.80|1913389.00|1650909.39|31238.10|368494.00|576040.70|2512493.80|521958.80|227938.30|2.74|2621610.00|2473130.00||580.00|2451180.00|2137981.30|34270.00|494040.00|549560.00|2849000.00|746010.00|364610.00|2.35|861.95|737.85
Reliance Infrastructure Ltd.|109381.70|95615.70|58.30|10.40|98792.40|84031.95|8681.90|56467.20|37649.00|269624.10|74190.50|6104.40|1.74|104377.10|95165.50|11.80|27.80|93998.60|80071.13|6261.40|124901.10|37969.70|364369.00|78151.70|16130.60|1.07|542.30|558.25
Reliance Mediaworks Ltd.|5422.70|4627.40||4.10|6465.70|3246.20|340.00|1492.00|6647.80|24350.20|2779.50|1004.30|2.32|5965.70|4783.00|270.10||8527.30|4412.72|299.60|2010.90|10419.10|23447.60|3346.40|-254.80|4.08|117.16|51.00
Reliance Power Ltd.|3880.70|85.50||0.10|1148.40|354.10|3794.80|336.10||141324.20|1014.10|-1109.60|2.55|4924.40|363.50||0.60|2178.90|774.66|4249.50|1155.20|15540.50|176014.00|13629.90|-2524.30|2.30|115.95|106.85
Rolta India Ltd.|11998.70|11704.40|3.30|127.90|8328.00|6913.32|105.10|1264.50|11154.30|33931.20|7671.90|5396.10|1.42|16032.40|14577.50||382.90|11078.80|8726.92|1425.30|6881.20|7514.50|39963.50|8025.60|7616.00|0.90|129.60|80.20
Ruchi Soya Inds. Ltd.|137488.90|134831.80|64.30|2.70|136144.10|127147.71|2017.30|28604.40|7118.20|75252.80|43482.30|1864.70|1.36|167916.70|165882.50||6.60|170230.60|154040.72|1312.10|36990.30|9459.70|96068.70|64399.40|-6018.30|1.64|98.15|89.20
Rural Electrification Corpn. Ltd.|70914.90|-8.90|0.30|0.20|47643.10|862.97|66687.50|19613.40|477409.10|713192.90|24925.50|-127752.50|2.23|85031.10|-18.60|0.10|0.20|59331.80|960.78|84710.30|31327.00|639115.70|892169.60|111276.70|-129013.50|1.96|197.65|191.80
S Kumars Nationwide Ltd.|21599.20|21544.40|0.10|46.50|21475.00|16466.53|34.20|2441.80|15199.60|38720.30|19620.20|409.50|1.45|27617.80|27564.30||2.30|27071.70|20929.01|5.50|2861.20|13722.90|46728.80|22343.90|-1258.50|1.10|53.65|34.25
S R E I Infrastructure Finance Ltd.|4701.30|-2.10|||3586.40|258.84|4699.70|562.80|26459.80|44821.30|571.50|-19752.70|1.12|7598.40|-15.40|||6255.40|428.53|7593.00|842.80|25968.50|81414.70|1330.20|-8599.30|0.87|43.15|24.35
Shipping Corpn. Of India Ltd.|39165.30|34630.70|1225.20||35396.20|23962.74|2204.70|9452.40|26968.60|103735.10|33855.70|4129.90|1.04|40351.80|35564.80|2075.60||34678.30|24340.31|1942.80|8697.10|47151.30|130730.60|33389.10|6842.10|0.70|103.85|57.00
Shree Renuka Sugars Ltd.|57207.70|55111.90|3.10|0.60|55268.90|48089.14|843.30|19087.00|13144.80|57113.80|15753.90|13065.80|3.31|64716.90|63621.00|0.20|6.20|67757.70|54627.47|7.00|12190.80|23649.50|75440.60|19827.50|-6758.10|1.19|68.50|31.60
Shriram Transport Finance Co. Ltd.|45013.90|-23.00|6.20||36282.70|2045.63|44928.20|35209.00|167866.80|283967.40|84024.60|8049.30|3.09|54018.50|-31.10||3.70|41719.70|3035.83|53941.10|52208.80|176755.90|337928.90|73710.40|-3982.60|3.67|654.80|530.00
Siemens Ltd.|97182.80|92710.30|267.30||94333.60|78271.57|796.90|43854.30|2.40|114125.80|67829.20|10011.80|7.99|125350.00|118075.00|165.00|0.00|117719.00|98721.30|1207.00|45318.00|214.00|126203.00|73174.00|107.00|7.47|893.20|733.90
Sintex Industries Ltd.|22004.70|20102.00|4.40||19128.00|15667.22|907.50|2286.30|16817.80|47368.50|16614.40|-2462.50|2.14|27342.20|26155.10|1.40||23713.00|19685.31|592.50|3075.10|19301.60|57329.40|19364.10|8061.50|1.91|179.80|61.50
Sobha Ltd.|11232.40|10562.40|3.90||9560.40|7055.09|76.00|5464.40|10925.40|37775.40|15140.10|3184.30|1.58|13858.40|13594.80|3.10||11556.80|8645.45|92.90|6356.80|8192.00|38050.40|13857.40|4089.60|1.55|266.70|339.90
State Bank Of India|869685.10|||104.60|778024.60|105680.36|859093.70|732580.60|948332.60|10539566.10|1143983.00|-131886.50|2.00|982505.40|||185.10|899860.20|131188.32|961770.10|865791.60|1105363.10|12246938.10|1596367.10|170870.80|2.70|242.03|215.90
Steel Authority Of India Ltd.|483876.40|405626.00|299.10||404758.20|291825.94|20756.00|109368.60|123441.40|697028.90|373968.00|45983.20|3.13|493661.00|426704.30|198.80||459330.50|315756.93|15335.10|122726.20|152223.90|773397.20|354458.00|19599.10|1.89|137.65|90.60
Sterlite Industries (India) Ltd. [Merged]|150906.00|131128.50||2740.00|146062.60|126547.54|13419.20|11048.10|24815.90|297336.60|48484.80|-1280.50|3.21|179982.80|153026.80||13.80|168745.70|144043.71|16796.60|32618.10|21552.80|332892.30|61028.90|3046.70|2.52|170.10|102.70
Sterlite Technologies Ltd.|25183.80|24294.60|103.20||22981.10|18772.53|116.80|5703.50|2.50|21015.20|10482.30|3468.50|3.53|23326.80|22581.40||2.80|22230.80|18410.53|109.70|7557.90|1.90|25694.60|12271.90|707.90|2.07|53.70|31.50
Sun Pharmaceutical Inds. Ltd.|26813.20|18208.60|11.10|30.80|18135.80|12623.91|7946.50|2633.00|0.00|66093.30|12396.00|5976.00|6.49|33752.50|19509.30|15.10|3.90|19894.60|13959.06|13573.90|3139.30|0.00|76211.50|24602.90|11865.00|6.86|249.00|317.90
Sun T V Network Ltd.|14375.20|13947.70|3.50||8701.40|4420.80|409.60|1550.10||25162.70|8880.40|7622.00|8.37|19705.00|19278.20|0.00|27.50|11982.80|6445.58|375.20|2470.70||28853.30|10725.80|10693.70|7.42|358.60|301.80
Suzlon Energy Ltd.|40123.20|34888.40|2487.60|14.10|51714.40|29879.68|2557.00|36418.70|63394.50|172920.20|45356.50|21070.60|2.00|47183.60|43568.70||402.10|51277.20|33736.60|3316.70|36068.30|55018.10|174930.80|35178.40|7248.50|1.17|49.25|18.60
Syndicate Bank|113406.60||2.40|2.60|105273.40|10825.85|109989.20|38295.30|95604.30|1390509.50|143337.90|-56023.50|0.86|124272.30||1.80|4.60|113792.80|13791.11|120924.30|39437.80|87598.80|1565387.90|132046.60|38272.10|1.06|116.40|106.95
T V S Motor Co. Ltd.|48175.90|43590.10|543.20|3.10|47276.30|35927.99|166.50|6811.20|9893.80|27797.90|6193.30|3822.00|2.26|68600.30|62841.80|2.50|141.50|68093.30|51715.97|376.60|9026.40|6887.30|29272.80|9020.50|2335.70|2.85|53.45|36.45
Tata Chemicals Ltd.|57718.30|54059.00|58.50|181.80|51658.80|38289.88|1877.30|11586.30|29372.70|90654.70|19332.20|8071.00|1.86|65679.10|62246.00|381.40|189.40|61694.90|45724.79|1051.80|12177.20|27032.00|96220.90|23192.90|4242.60|1.84|371.70|311.00
Tata Communications Ltd.|39869.80|32119.80|26.70||35038.00|24358.79|947.60|18039.40|25201.70|122799.70|9262.20|7259.80|1.10|38065.20|35996.90|21.90|0.10|36439.60|27694.06|693.20|19143.10|12596.90|117207.60|15531.80|8187.80|0.97|204.10|232.70
