|||||||||||||||||||||||||||NSE|NSE
I V R C L Ltd.|57161.10|54326.70||29.30|55594.20|47082.81|504.60|26693.60|3293.10|73967.40|43149.80|2010.10|1.10|63475.20|59577.30||25.60|63294.40|51643.08|1560.90|29418.00|4630.00|86535.90|42281.00|4360.50|0.62|53.45|16.55
Idea Cellular Ltd.|155067.30|153245.50||172.30|146621.30|114262.04|1177.20|52909.00|92417.70|295989.90|16897.20|45230.30|1.81|193604.90|192664.70|30.70|0.00|187839.50|141014.84|350.80|52224.10|112643.00|323952.90|15843.30|30550.10|2.53|77.65|142.40
India Cements Ltd.|40136.70|34914.60|5.90|2.70|39569.70|18897.12|382.90|9918.70|18696.00|79620.60|8106.70|2806.30|0.83|47418.30|41952.20|6.40|26.40|44457.00|20136.57|71.30|10246.80|17192.10|82730.20|7432.40|8212.60|0.96|89.75|58.85
Indiabulls Real Estate Ltd.|1741.90|1590.90||10.00|1412.60|351.57|146.00|248.40|11267.60|76865.50|1431.70|216.40|0.84|2227.20|1411.90||16.30|2082.70|221.56|783.40|242.00|8284.20|69330.50|1192.60|1147.90|0.52|62.90|67.85
Indian Bank|107506.50||15.90|5.00|90365.80|9258.55|101516.10|37479.40|21003.50|1217183.20|92951.80|61792.40|1.26|134253.70||11.10|14.50|116784.00|10603.33|129510.40|42762.70|45528.20|1414191.90|104092.10|12232.00|1.14|178.50|116.10
Indian Hotels Co. Ltd.|17725.10|16459.60|42.90|1.50|16312.60|9251.67|705.20|4134.30|13249.10|69215.90|3080.50|4663.90|2.05|19201.00|17817.50||95.90|17747.50|10409.77|841.80|4957.90|24918.10|75460.10|2564.00|4486.20|1.49|61.80|48.90
Indian Oil Corpn. Ltd.|3618639.20|3309854.00||0.00|3593925.30|3059401.06|33109.20|554794.30|346714.30|1868069.50|760309.10|56838.90|1.46|4312202.90|4021785.00||77078.20|4301189.90|3678069.87|26490.60|562471.90|437975.20|2175219.60|969601.60|-27597.70|1.10|255.85|236.60
Indian Overseas Bank|133794.90||10.20||123069.50|13703.78|130561.70|37856.20|193554.00|1787842.80|156044.70|26325.30|1.09|196051.30||25.00||185550.00|15678.28|191849.60|47702.60|236138.50|2196371.50|192286.10|66219.10|0.70|84.35|49.90
Indraprastha Gas Ltd.|19764.00|17602.30||0.20|17174.00|12564.19|52.80|2896.40|3443.40|23942.30|1641.70|4097.90|4.18|28209.00|25365.30||1.70|25154.10|18935.25|61.20|4051.20|5390.20|28475.90|2389.90|6121.10|4.32|241.45|283.75
Indusind Bank Ltd.|43058.80|||28.60|37285.50|3670.15|42115.10|15918.20|53307.20|456905.90|67481.10|37657.00|3.21|63720.10||5.90||55694.00|4620.98|59424.00|16720.30|64249.40|576724.80|70918.90|1875.40|3.33|338.50|476.45
Infosys Ltd.|265320.00|253370.00|||200890.00|105875.00|11420.00|13210.00||291130.00|215550.00|37460.00|7.60|336610.00|312030.00|||251910.00|130687.00|23910.00|16120.00||361650.00|275050.00|55340.00|5.53|624.85|600.99
J S W Energy Ltd.|39811.50|38613.20||4.70|30955.40|24134.44|1007.70|12056.70|54629.50|134938.70|19941.90|10318.00|1.95|51304.40|50093.90||1.60|48958.00|39787.59|1112.60|26778.40|52462.80|149591.70|21597.30|16610.40|1.63|52.70|47.30
J S W Ispat Steel Ltd. [Merged]|94455.70|82197.20|2240.50|26.40|113445.20|77274.78|477.60|36127.40|57418.80|135079.20|30558.60|-8029.30|199.51|129965.80|110283.30|3898.30|62.10|132645.60|100887.09|170.20|41649.90|66127.60|132634.20|23904.70|11697.40|-26.34||
J S W Steel Ltd.|255691.40|230478.00||9.80|243058.40|182242.13|2327.60|96673.30|116009.20|416243.30|70928.60|20088.40|1.25|348999.70|320624.60|0.80|0.00|336048.10|259600.96|1784.80|127933.30|157509.50|505919.80|97831.60|21393.20|0.89|679.50|642.10
Jain Irrigation Systems Ltd.|35045.20|33282.70|8.80||34566.10|22951.21|736.60|12956.90|9308.60|53919.00|29694.60|2037.10|4.14|39473.10|37822.80|3.90||36174.10|25977.47|150.70|13481.50|14642.20|63420.60|34222.20|2393.20|2.03|85.50|50.30
Jaiprakash Associates Ltd.|144214.80|127865.40||17.90|136770.70|83134.82|7403.90|52924.80|194128.40|376835.20|94156.60|12200.40|2.15|136787.90|126263.70|0.00|11.30|122894.70|76440.36|2658.60|58785.70|192264.90|408723.80|138011.70|18326.80|1.44|74.85|56.70
Jaiprakash Power Ventures Ltd.|8518.90|7092.70|0.10||6867.80|1277.88|876.90|7759.00|120173.20|183808.90|22722.10|10395.80|1.90|17032.50|15897.70|0.10||13655.00|2819.30|668.60|12556.20|137944.90|224176.80|12584.50|12160.50|1.96|34.25|19.55
Jet Airways (India) Ltd.|133182.30|121225.80|||133085.40|77724.74|6420.10|38509.80|122247.00|216672.90|28474.40|13186.40|4.61|157620.60|143198.80|760.90|19.10|169981.60|101519.05|5022.20|63792.10|119753.00|219577.30|31093.00|22406.10|-5.24|387.00|454.90
Jindal Saw Ltd.|45613.80|41828.60|0.30|5.00|41178.50|31336.51|490.00|9026.60|4563.80|68592.60|30086.50|-8162.90|1.41|55738.90|51883.80|2.60|1486.20|58204.30|41997.62|329.60|13406.90|10001.80|77395.20|32785.00|-2067.30|1.36|134.55|60.10
Jindal Steel & Power Ltd.|107816.20|95277.80|21.30|24.00|90811.00|53495.69|2902.40|28125.50|94474.80|264910.50|33111.20|13954.10|7.50|151724.30|132698.40|110.60|53.30|134884.80|82619.53|3758.10|34592.20|125423.40|336754.00|42985.50|29040.60|4.70|456.90|214.05
Jubilant Foodworks Ltd.|6905.20|6751.00||6.40|6187.70|4058.18|19.40|985.80|0.00|3087.50|283.00|1292.50|18.14|10365.00|10113.60||65.20|9326.40|5981.59|57.40|1436.90|0.00|4758.10|370.50|1713.40|25.55|1225.80|1089.20
Karnataka Bank Ltd.|26625.90||7.20|336.80|24579.80|2488.06|26050.20|7076.10|10863.10|316930.10|22761.80|9709.80|0.83|34472.70||29.50|0.00|32012.00|2736.84|33636.20|8119.30|11469.70|363215.70|23368.50|12717.50|0.69|93.00|113.70
Kotak Mahindra Bank Ltd.|50452.70||0.20||42270.90|7154.39|49573.10|29859.60|92612.50|508506.60|37714.90|-17791.00|4.94|72330.30||5.60||61479.80|8269.76|71677.10|24970.50|146051.50|656667.90|43928.50|-1059.60|5.06|299.43|357.88
L I C Housing Finance Ltd.|49047.50|4.80||0.20|39302.60|621.70|48921.00|24959.10|385716.10|536326.90|7846.30|-104778.00|2.57|62545.10|3.10||0.40|53403.10|683.16|62401.20|17802.40|481077.80|657696.00|8532.70|-116350.20|2.34|268.75|252.85
Lanco Infratech Ltd.|61343.00|57896.60|10.40|57.90|61971.30|53703.26|961.70|84688.00|20482.80|157995.70|43507.60|37167.40|2.77|89082.90|88170.80|4.30|54.10|90003.50|79009.27|347.40|117425.50|20399.20|196903.70|42469.80|39653.10|1.22|15.65|7.50
Larsen & Toubro Ltd.|459526.50|437289.00|2143.10||425279.70|339301.89|12737.50|255949.80|61949.40|594625.40|272453.70|37292.90|4.61|553923.10|527488.10|132.40|0.00|514914.50|421803.09|15484.60|299514.30|72920.50|705601.10|396626.50|9682.20|3.18|933.03|953.00
Lupin Ltd.|45563.40|44534.30|30.00|92.60|37468.70|31403.21|165.80|6978.90|2258.00|55299.90|22371.50|4390.00|5.90|54556.40|53382.50|43.40|174.40|47838.00|36420.16|34.90|8799.40|2412.90|62132.40|29152.30|4561.00|6.33|544.00|801.20
M R F Ltd.|110750.70|97089.70|108.40||107873.90|82874.27|17.30|20902.90|9848.40|63512.90|28967.00|6336.90|1.22|130938.60|118390.60|174.40|0.00|125588.30|97954.58|16.30|22252.80|10954.50|72320.70|31668.30|10227.70|1.52|10142.05|12804.70
Mahanagar Telephone Nigam Ltd.|39946.00|36290.50|25.80|100.90|67965.10|47195.16|1033.50|56008.30|25539.70|288543.40|44682.50|-110046.70|0.43|36252.40|33521.20|36.00|181.80|77350.20|50849.50|548.20|58101.20|70000.00|283799.80|49071.10|-7542.20|0.68|23.90|18.10
Mahindra & Mahindra Ltd.|261315.00|234289.90|205.40||236716.30|183990.27|4465.00|47860.00|23972.50|198109.70|40990.70|29055.50|4.17|349463.50|318101.50|1332.20||326647.90|261262.84|3415.30|58312.80|35805.90|240519.20|60584.90|26383.90|3.55|714.90|978.90
Mangalore Refinery & Petrochemicals Ltd.|439672.40|388366.00|0.00|7.30|436058.80|370529.93|2033.20|95653.70|14970.80|188614.50|91434.00|19203.80|1.73|575653.80|537746.20|88.50|11.40|568070.10|517868.25|3291.40|119569.70|61784.00|263806.70|135985.20|2462.70|1.65|55.80|37.75
Maruti Suzuki India Ltd.|415731.00|362328.00||79.00|393537.00|322680.00|4539.00|34358.00|2780.00|246588.00|50060.00|27843.00|2.63|405746.00|353427.00||157.00|390980.00|322120.50|6882.00|47405.00|1586.00|287871.00|55764.00|25248.00|2.57|1178.50|1578.65
Max India Ltd.|5204.50|4197.90||1.70|5669.50|3725.83|485.90|729.40|1021.70|30142.60|5849.00|-266.20|1.70|8018.70|6965.10||1.40|8178.40|6132.59|571.40|557.40|1105.20|30983.20|3500.20|-433.90|1.56|189.10|211.95
Mcleod Russel India Ltd.|11354.00|10861.60|34.20||9147.10|5278.02|147.70|1109.20|1406.20|20928.90|2251.70|1752.80|2.89|12886.70|12244.40|38.30||10585.90|6299.02|282.20|1350.20|707.50|22370.70|2843.40|2266.10|2.70|294.85|293.90
Mphasis Ltd.|36685.00|33672.80|16.50||28864.90|19478.40|1908.30|6169.90|2436.40|45868.30|16054.30|6249.80|2.12|37134.20|35220.10|24.70||31023.70|20636.46|1445.90|6369.10|2690.30|51033.40|15681.00|7266.00|2.24|370.70|370.60
N C C Ltd.|51793.70|49465.20|25.50||51296.50|43834.42|963.40|19030.60|6617.60|71282.20|24868.10|-2513.80|1.09|53710.70|51001.20|6.00||55750.90|47081.89|1126.40|33340.40|3960.90|82989.30|26276.20|9763.40|0.60|28.34|16.71
N H P C Ltd.|59485.30|41587.50|281.70|8.20|37800.20|15641.43|7612.40|37561.90|145122.60|503827.10|89017.10|28925.30|1.27|69108.40|47418.90|772.40|7.80|41358.20|16568.57|10968.90|37836.70|174041.40|529769.90|111902.00|19406.60|0.92|18.45|18.95
N M D C Ltd.|125862.00|113627.40|13.30|7.00|62002.60|16245.89|11103.30|7718.70||283510.60|185269.30|47173.70|5.87|132926.80|111795.90|115.50|561.50|60491.20|18954.97|19658.00|9703.80||351812.90|221607.40|43301.00|2.62|196.40|103.30
N T P C Ltd.|592926.30|540331.40|81.60|608.70|501900.40|411760.02|23443.50|112988.90|425382.40|1392843.20|318205.80|105669.70|2.35|658959.90|606374.40|132.80|584.00|566722.60|482489.70|31899.40|127829.50|495863.70|1503259.60|365017.30|94524.60|1.83|161.30|145.60
Nagarjuna Oil Refinery Ltd.|||||0.10|0.00|||0.00|0.40|0.40|-0.10|NA||0.00|||7.40|4.86||0.10|6.50|7775.70|0.20|-6.80|0.35|6.70|2.90
Oil & Natural Gas Corpn. Ltd.|740875.10|613538.20||1534.70|551764.20|497006.38|25302.50|188133.00|0.00|1848476.00|235343.50|370509.60|2.56|880147.30|694951.90||932.80|629831.50|415965.48|36109.40|195173.60|0.00|2113778.50|339440.00|338962.00|2.03|286.30|321.90
Oil India Ltd.|125579.30|106566.40|||96778.40|30161.19|8191.20|21380.30|212.50|214178.20|137528.30|29164.10|2.02|112824.90|88077.20|||78443.90|34270.67|13787.40|23085.80|87.50|233211.60|132928.60|28184.40|1.69|500.15|566.45
Onmobile Global Ltd.|5018.00|4539.10|1.50||4101.60|2603.27|461.30|2180.00|233.80|12343.40|2608.90|745.70|1.75|5622.90|4960.30|1.50||5120.10|2983.91|585.40|2198.00|344.40|13099.20|3759.80|813.10|0.83|29.45|29.95
Opto Circuits (India) Ltd.|6395.90|6029.80||0.50|4440.50|3550.05|360.70|1461.20|1562.10|20440.20|5914.70|1180.10|4.83|6710.90|6689.60||0.10|4497.70|3805.95|13.50|233.90|314.40|20056.10|5683.80|-295.20|4.02|158.55|22.85
Oracle Financial Services Software Ltd.|25227.20|23554.60|5.00||15547.40|8362.76|1383.20|5655.70||66362.60|37434.40|7166.30|3.24|33084.40|25788.50|0.00|16.60|22192.10|9628.09|6862.20|7531.00||81711.90|51574.20|4777.90|3.52|2562.10|2684.45
Orchid Chemicals & Pharmaceuticals Ltd.|17704.80|16598.60|95.50|6.70|17333.80|11874.81|764.40|3218.80|20691.20|38883.80|12713.30|3121.20|1.87|19823.10|17344.80|800.00|281.90|18511.80|12624.69|423.80|5264.90|13581.70|38986.30|8875.30|7638.90|1.14|120.30|50.10
Oriental Bank Of Commerce|131224.70||6.30|9.90|116196.00|9199.15|129675.80|51799.70|51748.60|1617623.70|144509.30|89946.40|1.11|171326.00||36.00|7.70|159910.40|10411.10|169651.40|38373.10|47953.30|1779985.90|113701.80|10641.10|0.66|262.30|211.30
P T C India Ltd.|89402.40|88744.50||0.40|88017.20|86352.73|606.60|5702.90||29762.90|16761.30|-1473.10|1.13|76232.10|75731.10||0.30|75028.40|73746.49|490.10|12943.10||38157.30|26687.30|-8526.60|0.80|64.85|49.20
Pantaloons Fashion & Retail Ltd.|128.00|127.90|||129.40|111.81|0.10|16.00||18.70|14.80|2.90|NA|188.20|174.30|||176.10|153.39|4.70|19.20||37.90|22.20|0.20|NA||
Patel Engineering Ltd.|21969.30|20900.40|0.00||25605.20|20776.63|910.40|13379.50|7437.10|46244.60|27118.20|235.40|0.73|29543.10|28164.70|26.10|0.00|25841.90|21389.34|951.10|14403.90|8406.60|49468.00|25956.30|2177.90|0.52|97.65|36.05
Petronet L N G Ltd.|132656.60|131900.10||0.80|126460.40|120552.30|530.00|10327.60|30353.50|79377.10|13300.40|8441.40|3.41|227807.40|226853.80|0.00|1.40|217232.00|208679.45|781.90|18235.20|31763.90|100994.40|30504.00|12537.30|3.58|144.00|125.25
Piramal Enterprises Ltd.|183681.50|7968.00|167905.40|6860.10|55093.60|6684.08|7494.90|8124.50|2392.00|170400.20|99156.90|-47241.10|0.60|17084.30|11231.00||9.70|15909.90|10303.36|5447.20|7959.60|3517.60|176404.10|47605.30|-5441.50|0.73|523.75|568.00
Polaris Consulting & Services Ltd.|14490.20|13839.70|103.00||12619.90|7168.25|420.80|2123.50||12416.10|3575.10|1041.00|2.04|18060.60|17603.10|151.30||16175.50|10274.47|191.60|2383.40|0.00|14687.70|5879.90|-75.80|1.59|128.80|119.60
Power Finance Corpn. Ltd.|103422.70|945.00|0.00|0.60|77220.20|526.39|101897.50|30096.10|739253.50|1046522.60|43035.20|-166195.80|1.83|130520.80|603.50|0.10|0.30|100203.40|565.38|129632.10|39741.10|963008.10|1355915.50|50205.70|-269981.60|1.16|177.65|149.70
Power Grid Corpn. Of India Ltd.|90899.30|84023.60|1.30|71.20|64155.10|28022.42|7162.20|92898.80|394327.70|758112.10|84125.30|54566.40|2.19|108219.60|101212.50|0.90|13.00|75673.20|32468.57|8063.40|102396.20|502118.00|957529.00|75418.30|62490.80|2.13|112.60|111.35
Praj Industries Ltd.|6325.40|5794.00||1.90|5630.80|4255.66|214.50|2938.10||9845.00|4471.90|1112.00|2.37|9059.00|8321.10||4.30|8912.80|6836.53|340.10|3492.50|0.00|10964.50|5414.20|104.50|2.61|60.15|39.75
Punj Lloyd Ltd.|44802.00|40828.40|69.30||44678.20|32601.48|2149.30|26395.50|21057.30|96889.00|55648.60|9561.90|0.60|61803.00|57190.10||39.90|61226.40|44713.42|3254.80|38974.80|17896.80|122346.60|71245.60|-2405.10|0.48|51.20|36.10
Punjab National Bank|306768.30||34.20|3.70|262433.30|30108.49|299845.60|112962.70|315757.40|3783541.30|340485.10|133670.30|1.92|407615.20||45.10|2.60|358694.40|32551.64|400693.70|109490.20|372422.80|4582204.80|350756.70|210760.10|1.19|162.80|131.05
Ranbaxy Laboratories Ltd. [Merged]|80444.10|76415.50|522.40||112318.60|40480.00|3002.10|50994.40|14025.30|151974.50|75797.60|1147.10|8.88|63535.50|60011.30|256.80|0.00|65651.40|38143.19|2562.10|31621.60|20030.30|138319.30|62010.60|6412.50|11.07|496.10|345.30
Raymond Ltd.|16311.00|15227.20|13.00||18198.40|11271.95|562.00|4355.70|10831.00|29078.70|7983.20|-286.00|1.83|19956.80|19036.20|9.20||19915.80|12575.31|573.10|4771.90|10756.90|32923.70|8989.90|1695.00|2.36|413.00|253.15
Reliance Capital Ltd.|20240.00|390.00|110.00||17940.00|1032.00|18260.00|4800.00|121130.00|267160.00|24160.00|-31990.00|2.04|33472.90|170.00||0.00|28282.90|1400.03|32220.00|5030.00|116650.00|304330.00|19810.00|-2470.00|0.87|361.50|357.55
Reliance Communications Ltd.|153880.00|121330.00|4260.00||161460.00|111577.00|7190.00|44010.00|227560.00|905641.70|73670.00|7260.00|0.46|145560.00|111130.00|70.00|0.00|144000.00|96484.00|6350.00|38060.00|262470.00|865351.70|43990.00|33190.00|0.39|64.15|130.95
Reliance Industries Ltd.|2621610.00|2473130.00||580.00|2451180.00|2137981.30|34270.00|494040.00|549560.00|2849000.00|746010.00|364610.00|2.35|3459840.00|3290280.00||450.00|3268160.00|2969703.00|60620.00|442170.00|555480.00|2952250.00|942260.00|234610.00|1.51|737.40|871.85
Reliance Infrastructure Ltd.|104377.10|95165.50|11.80|27.80|93998.60|80071.13|6261.40|124901.10|37969.70|364369.00|78151.70|16130.60|1.07|185443.80|172137.80|142.70|133.50|167491.80|147644.01|6650.30|144833.70|74238.90|449812.00|106440.70|-4576.20|0.85|556.70|357.45
Reliance Power Ltd.|4924.40|363.50||0.60|2178.90|774.66|4249.50|1155.20|15540.50|176014.00|13629.90|-2524.30|2.30|5318.50|660.90|0.00|0.20|2209.90|773.72|4632.90|445.50|0.00|163148.20|5880.60|-946.30|2.02|106.10|67.95
Rolta India Ltd.|16032.40|14577.50||382.90|11078.80|8726.92|1425.30|6881.20|7514.50|39963.50|8025.60|7616.00|0.90|15783.10|14869.30||429.60|12509.70|8698.10|852.60|1591.50|19518.70|49140.50|7067.50|10904.10|0.55|80.75|62.35
Ruchi Soya Inds. Ltd.|167916.70|165882.50||6.60|170230.60|154040.72|1312.10|36990.30|9459.70|96068.70|64399.40|-6018.30|1.64|262810.40|259654.70|0.20|0.00|267687.30|239618.94|2184.70|53013.60|11171.90|127400.90|93640.00|5266.50|1.39|89.10|61.95
Rural Electrification Corpn. Ltd.|85031.10|-18.60|0.10|0.20|59331.80|960.78|84710.30|31327.00|639115.70|892169.60|111276.70|-129013.50|1.96|105167.20|-59.50|0.50|2.30|76996.90|1282.30|105047.50|35213.50|774441.10|1104390.60|62379.40|-159689.10|1.39|192.15|209.35
S Kumars Nationwide Ltd.|27617.80|27564.30||2.30|27071.70|20929.01|5.50|2861.20|13722.90|46728.80|22343.90|-1258.50|1.10|35172.40|35065.40||0.60|34705.90|26543.97|6.30|4933.10|12234.00|53099.70|27490.80|5897.20|0.66|35.60|4.20
S R E I Infrastructure Finance Ltd.|7598.40|-15.40|||6255.40|428.53|7593.00|842.80|25968.50|81414.70|1330.20|-8599.30|0.87|11806.90|-14.60||5.30|11227.30|494.83|11767.80|1271.80|41962.80|128133.70|4086.70|-32333.80|0.51|24.90|22.35
Shipping Corpn. Of India Ltd.|40351.80|35564.80|2075.60||34678.30|24340.31|1942.80|8697.10|47151.30|130730.60|33389.10|6842.10|0.70|45413.20|38353.10|2866.00|0.00|49695.30|33691.07|3238.00|8366.60|63229.30|141139.10|27434.20|-4491.70|0.43|56.70|35.65
Shree Renuka Sugars Ltd.|64716.90|63621.00|0.20|6.20|67757.70|54627.47|7.00|12190.80|23649.50|75440.60|19827.50|-6758.10|1.19|64716.90|63621.00|0.20|6.20|67757.70|54627.47|7.00|12190.80|23649.50|75440.60|19827.50|-6758.10|1.19|32.45|16.30
Shriram Transport Finance Co. Ltd.|54018.50|-31.10||3.70|41719.70|3035.83|53941.10|52208.80|176755.90|337928.90|73710.40|-3982.60|3.67|58942.30|-16.50||4.20|46364.30|3207.60|58831.70|47776.60|187556.00|385583.60|84901.20|-10179.60|2.27|535.30|678.20
Siemens Ltd.|125350.00|118075.00|165.00|0.00|117719.00|98721.30|1207.00|45318.00|214.00|126203.00|73174.00|107.00|7.47|133532.00|127577.00|0.00|1044.00|131114.00|110127.80|575.00|49346.00|323.00|134127.00|78013.00|433.00|6.09|738.05|558.35
Sintex Industries Ltd.|27342.20|26155.10|1.40||23713.00|19685.31|592.50|3075.10|19301.60|57329.40|19364.10|8061.50|1.91|26912.60|25609.70|2.20||24658.80|19797.06|561.50|2842.10|23239.40|62400.60|22144.80|-2600.50|1.01|62.40|42.85
Sobha Ltd.|13858.40|13594.80|3.10||11556.80|8645.45|92.90|6356.80|8192.00|38050.40|13857.40|4089.60|1.55|14083.50|13864.90|0.80||16672.20|12853.75|108.10|7830.60|478.20|40858.70|18354.70|5253.60|1.63|336.45|352.05
South Indian Bank Ltd.|26466.20||1.40|11.00|23540.60|2205.65|25426.20|6361.90|2903.50|328202.30|28418.20|24776.90|1.52|38382.60||10.50|2.30|34366.00|2881.35|36932.20|9123.00|5882.00|403798.70|30838.10|5165.60|1.38|24.00|23.25
State Bank Of India|982505.40|||185.10|899860.20|131188.32|961770.10|865791.60|1105363.10|12246938.10|1596367.10|170870.80|2.70|1220168.90|||441.50|1103096.00|137797.63|1208315.70|704271.00|1219574.70|13377094.40|1418547.20|-181812.40|1.68|218.19|198.99
Steel Authority Of India Ltd.|493661.00|426704.30|198.80||459330.50|315756.93|15335.10|122726.20|152223.90|773397.20|354458.00|19599.10|1.89|531828.60|456116.10|201.10||511545.10|356742.45|15217.00|127394.90|155332.10|775881.90|271934.90|8810.10|0.98|91.20|52.15
Sterlite Industries (India) Ltd. [Merged]|179982.80|153026.80||13.80|168745.70|144043.71|16796.60|32618.10|21552.80|332892.30|61028.90|3046.70|2.52|213095.50|180892.30|0.00|4265.80|197210.40|167348.78|21970.60|35487.20|22841.10|344017.30|56849.30|12885.90|1.51|104.25|88.35
Sterlite Technologies Ltd.|23326.80|22581.40||2.80|22230.80|18410.53|109.70|7557.90|1.90|25694.60|12271.90|707.90|2.07|28282.90|27286.60||24.30|28404.70|22785.87|234.50|8547.20|1.40|28697.50|12990.30|3348.90|1.35|32.60|20.75
Sun Pharmaceutical Inds. Ltd.|33752.50|19509.30|15.10|3.90|19894.60|13959.06|13573.90|3139.30|0.00|76211.50|24602.90|11865.00|6.86|44467.10|24096.30|18.40|3035.30|28293.30|16711.58|19464.30|4647.60|0.00|92885.00|27421.50|12820.00|7.49|317.35|503.93
Sun T V Network Ltd.|19705.00|19278.20|0.00|27.50|11982.80|6445.58|375.20|2470.70||28853.30|10725.80|10693.70|7.42|18315.70|17611.80|6.30|0.00|11369.20|6342.66|626.00|1776.80||29366.70|8493.00|7877.30|4.53|304.20|382.35
Suzlon Energy Ltd.|47183.60|43568.70||402.10|51277.20|33736.60|3316.70|36068.30|55018.10|174930.80|35178.40|7248.50|1.17|72190.50|68679.40||48.80|78206.60|50905.02|3470.60|49141.50|68444.80|206630.30|57663.90|5443.60|0.82|18.90|9.35
Syndicate Bank|124272.30||1.80|4.60|113792.80|13791.11|120924.30|39437.80|87598.80|1565387.90|132046.60|38272.10|1.06|167336.60||5.30|7.20|154202.70|14672.21|161642.50|42127.00|98180.90|1824680.70|149447.10|68986.40|0.83|106.40|110.20
T T K Prestige Ltd.|7798.70|7640.90||5.80|7280.90|4619.52|26.30|1369.70|22.80|4283.20|2353.30|724.30|13.42|11272.00|11040.60|1.70||10693.30|6900.04|26.80|1683.70|586.80|5752.10|3061.10|619.00|11.77|3158.00|3394.35
T V S Motor Co. Ltd.|68600.30|62841.80|2.50|141.50|68093.30|51715.97|376.60|9026.40|6887.30|29272.80|9020.50|2335.70|2.85|77493.70|71384.30|19.70|14.60|75185.70|58993.36|187.80|9099.90|6104.10|31820.50|9463.00|4700.70|1.67|35.60|33.05
Tata Chemicals Ltd.|65679.10|62246.00|381.40|189.40|61694.90|45724.79|1051.80|12177.20|27032.00|96220.90|23192.90|4242.60|1.84|84639.40|79758.40|10.40|566.30|82867.00|58611.35|2947.50|19845.00|31102.30|109924.50|37187.90|3407.30|1.79|315.50|282.70
Tata Coffee Ltd.|4389.90|3976.80|4.00||3810.10|2676.95|360.80|490.40|310.40|6264.90|1814.40|232.60|4.46|5301.80|5044.30|2.80|0.00|4611.00|3213.95|184.10|509.50|241.70|6616.00|1864.30|894.60|3.42|95.67|99.90
Tata Communications Ltd.|38065.20|35996.90|21.90|0.10|36439.60|27694.06|693.20|19143.10|12596.90|117207.60|15531.80|8187.80|0.97|42708.70|40740.40|66.00||40995.30|30826.55|1422.30|21324.50|8314.60|167220.70|12005.20|12142.70|0.90|235.05|171.05
Tata Consultancy Services Ltd.|299311.20|292340.00||12.60|223602.60|146920.41|5408.30|38627.70|411.20|262262.20|118372.90|57198.80|11.90|412823.70|380459.00|3.30|0.00|303061.30|192110.70|30990.50|46360.90|1042.00|344199.00|173851.30|31746.30|9.24|1259.45|1500.55
Tata Global Beverages Ltd.|19713.00|17943.40||16.10|18142.80|13378.46|1570.60|3098.30|3250.00|40718.80|5506.50|116.30|2.97|22698.00|20213.80||495.90|19760.30|14448.19|2302.00|3239.70|3253.50|42047.40|6035.30|1182.80|3.18|117.95|140.10
Tata Motors Ltd.|516129.70|468657.40|||501553.70|406875.30|6079.00|129714.50|129454.10|550111.10|109005.20|15055.60|3.38|598535.00|541614.20|0.00||592336.30|477864.45|6528.50|129056.20|143988.60|554327.90|112520.90|36535.90|3.85|235.42|283.41
Tata Power Co. Ltd.|75130.60|68370.30|161.40||66189.20|55155.39|4914.40|19237.90|67651.30|213538.50|35076.20|16087.80|2.82|95716.20|84769.20|5.60|0.00|84098.20|68274.09|9880.70|24583.30|71120.20|251024.40|49071.60|6115.30|2.03|100.75|83.67
Tata Steel Ltd.|333383.50|290166.20||253.90|266508.50|147890.53|14364.10|74478.50|281519.90|906913.40|86716.00|83390.00|1.28|383148.90|332780.30||598.80|318391.90|177928.89|14925.40|101450.90|261722.50|968316.00|98002.50|102446.20|0.88|446.95|281.95
Tata Teleservices (Maharashtra) Ltd.|34079.70|22653.70|303.90||33554.50|19594.83|8424.60|21729.60|18565.80|59224.70|4436.80|900.60|-5.26|25074.70|24709.40|122.10|0.00|30250.50|19368.78|17.80|16094.60|47442.40|61977.20|5935.90|2659.60|-2.45|12.49|6.09
Tech Mahindra Ltd.|51338.00|49585.00|11.00||44371.00|19433.10|1078.00|11889.00|6800.00|60934.00|16773.00|4706.00|2.52|53828.00|52336.00|1.00|679.00|49222.00|19932.70|515.00|15191.00|6000.00|64441.00|16854.00|6654.00|2.67|183.59|250.55
Titan Company Ltd.|66595.00|64296.90||18.10|67293.60|51704.24|576.70|24208.80|148.70|37650.00|32270.60|10400.60|16.50|90742.10|87201.30||22.60|92258.90|70831.05|950.70|29381.10|113.10|47188.40|40368.20|1395.10|13.99|225.35|232.05
Uco Bank|123004.70||0.50||113939.30|10584.90|118363.40|37607.80|54746.20|1638896.00|189987.10|82157.70|1.30|156257.70||9.10||145171.00|9877.91|152178.40|41476.90|129012.90|1810682.10|164341.60|-73451.20|0.84|82.00|62.90
Ultratech Cement Ltd.|152422.40|132127.10|47.90||139041.30|62539.31|1515.70|28803.40|34301.90|201575.00|27160.30|20139.00|2.91|210272.90|182284.50|26.70||185607.70|82451.38|2981.60|33739.90|38857.20|230918.80|30010.20|34311.50|3.23|1514.85|1923.20
Union Bank Of India|185896.20|||3.60|165076.70|20778.74|177109.60|65026.40|133159.70|2367707.00|247259.90|43792.20|1.64|234781.00|||6.60|216901.80|19997.46|223231.00|67125.30|172094.80|2630481.10|201122.20|-45276.70|1.00|209.30|184.75
