,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE
I R B Infrastructure Developers Ltd.,IRB,3733.60,2874.80,857.20,,2832.00,2252.20,14015.60,4200.20,32840.50,10793.40,-380.60,5.00,14529.30,12498.10,2031.20,,12870.00,10882.32,18112.50,11556.20,44863.10,10870.70,8526.60,4.09,42143.77,24162.87
I T C Ltd.,ITC,314430.80,308192.80,5712.70,,268013.50,108047.41,992.00,44732.20,258714.00,85200.40,46991.40,8.86,360839.20,352208.90,8216.10,,300702.60,125352.98,891.20,48234.00,294368.30,96046.90,54575.60,9.47,2022105.21,2702143.40
I V R C L Ltd.,IVRCLINFRA,57161.10,56565.20,504.60,,55594.20,47082.81,20958.10,26693.60,73967.40,43149.80,2010.10,1.10,63475.20,61779.70,1560.90,,63294.40,51643.08,26426.90,29418.00,86535.90,42281.00,4360.50,0.62,11761.78,3575.23
Idea Cellular Ltd.,IDEA,155067.30,153328.10,1177.20,,146621.30,114262.04,105902.70,52909.00,295989.90,16897.20,45230.30,1.81,193604.90,192753.20,350.80,30.70,187839.50,141014.84,121290.80,52224.10,323952.90,15843.30,30550.10,2.53,264624.91,560266.29
India Cements Ltd.,INDIACEM,40136.70,39719.70,382.90,5.90,39569.70,18897.12,24560.70,9918.70,79620.60,8106.70,2806.30,0.83,47418.30,47227.80,71.30,6.40,44457.00,20136.57,27009.50,10246.80,82730.20,7432.40,8212.60,0.96,25649.42,15911.85
Indiabulls Real Estate Ltd.,IBREALEST,1741.90,1595.70,146.00,,1412.60,351.57,15967.60,248.40,76865.50,1431.70,216.40,0.84,2227.20,1420.60,783.40,,2082.70,221.56,11254.20,242.00,69330.50,1192.60,1147.90,0.52,25630.09,26945.88
Indian Bank,INDIANB,107506.50,,101516.10,15.90,90365.80,9258.55,21003.70,37479.40,1217183.20,92951.80,61792.40,1.26,134253.70,,129510.40,11.10,116784.00,10603.33,48728.70,42762.70,1414191.90,104092.10,12232.00,1.14,76413.11,34811.37
Indian Hotels Co. Ltd.,INDHOTEL,17725.10,16734.50,705.20,42.90,16312.60,9251.67,23414.40,4134.30,69215.90,3080.50,4663.90,2.05,19201.00,18087.30,841.80,,17747.50,10409.77,26793.80,4957.90,75460.10,2564.00,4486.20,1.49,47762.02,35730.67
Indian Oil Corpn. Ltd.,IOC,3618639.20,3578711.60,33109.20,,3593925.30,3059401.06,527338.70,554794.30,1868069.50,760309.10,56838.90,1.46,4312202.90,4268758.90,26490.60,,4301189.90,3678069.87,754472.90,562471.90,2175219.60,969601.60,-27597.70,1.10,655304.37,497487.46
Indian Overseas Bank,IOB,133794.90,,130561.70,10.20,123069.50,13703.78,193554.00,37856.20,1787842.80,156044.70,26325.30,1.09,196051.30,,191849.60,25.00,185550.00,15678.28,236138.50,47702.60,2196371.50,192286.10,66219.10,0.70,57782.37,38812.00
Indraprastha Gas Ltd.,IGL,19764.00,19689.60,52.80,,17174.00,12564.19,3464.90,2896.40,23942.30,1641.70,4097.90,4.18,28209.00,28124.50,61.20,,25154.10,18935.25,5390.20,4051.20,28475.90,2389.90,6121.10,4.32,32697.04,36680.04
Indusind Bank Ltd.,INDUSINDBK,43058.80,,42115.10,,37285.50,3670.15,55254.30,15918.20,456905.90,67481.10,37657.00,3.21,63720.10,,59424.00,5.90,55694.00,4620.98,86820.10,16720.30,576724.80,70918.90,1875.40,3.33,156664.07,202945.30
Infosys Ltd.,INFY,265320.00,253850.00,11420.00,,200890.00,105875.00,,13210.00,291130.00,215550.00,37460.00,7.60,336610.00,312540.00,23910.00,,251910.00,130687.00,,16120.00,361650.00,275050.00,55340.00,5.53,1278782.50,1705280.43
J S W Energy Ltd.,JSWENERGY,39811.50,38690.50,1007.70,,30955.40,24134.44,54690.60,12056.70,134938.70,19941.90,10318.00,1.95,51304.40,50164.20,1112.60,,48958.00,39787.59,53677.60,26778.40,149591.70,21597.30,16610.40,1.63,81674.73,68390.28
J S W Ispat Steel Ltd. [Merged],JSWISPAT,94455.70,89946.40,477.60,2240.50,113445.20,77274.78,66685.80,36127.40,135079.20,30558.60,-8029.30,199.51,129965.80,121235.50,170.20,3898.30,132645.60,100887.09,67937.20,41649.90,132634.20,23904.70,11697.40,-26.34,25923.35,
J S W Steel Ltd.,JSWSTEEL,255691.40,250920.90,2327.60,,243058.40,182242.13,119513.40,96673.30,416243.30,70928.60,20088.40,1.25,348999.70,347073.00,1784.80,0.80,336048.10,259600.96,159300.20,127933.30,505919.80,97831.60,21393.20,0.89,149064.60,136790.50
Jain Irrigation Systems Ltd.,JISLJALEQS,35045.20,34271.70,736.60,8.80,34566.10,22951.21,22125.10,12956.90,53919.00,29694.60,2037.10,4.14,39473.10,38761.00,150.70,3.90,36174.10,25977.47,28241.10,13481.50,63420.60,34222.20,2393.20,2.03,31295.36,21933.47
Jaiprakash Associates Ltd.,JPASSOCIAT,144214.80,135468.20,7403.90,,136770.70,83134.82,215137.20,52924.80,376835.20,94156.60,12200.40,2.15,136787.90,133095.60,2658.60,0.00,122894.70,76440.36,210557.30,58785.70,408723.80,138011.70,18326.80,1.44,156080.20,80219.87
Jaiprakash Power Ventures Ltd.,JPPOWER,8518.90,7097.70,876.90,0.10,6867.80,1277.88,120681.40,7759.00,183808.90,22722.10,10395.80,1.90,17032.50,15914.00,668.60,0.10,13655.00,2819.30,148124.20,12556.20,224176.80,12584.50,12160.50,1.96,83336.04,29526.93
Jet Airways (India) Ltd.,JETAIRWAYS,133182.30,123222.30,6420.10,,133085.40,77724.74,134909.50,38509.80,216672.90,28474.40,13186.40,4.61,157620.60,147725.60,5022.20,760.90,169981.60,101519.05,131404.40,63792.10,219577.30,31093.00,22406.10,-5.24,30609.72,30527.71
Jindal Saw Ltd.,JINDALSAW,45613.80,43452.60,490.00,0.30,41178.50,31336.51,16116.70,9026.60,68592.60,30086.50,-8162.90,1.41,55738.90,53754.90,329.60,2.60,58204.30,41997.62,25167.30,13406.90,77395.20,32785.00,-2067.30,1.36,33105.39,11601.39
Jindal Steel & Power Ltd.,JINDALSTEL,107816.20,104609.70,2902.40,21.30,90811.00,53495.69,121109.10,28125.50,264910.50,33111.20,13954.10,7.50,151724.30,147418.10,3758.10,110.60,134884.80,82619.53,157143.20,34592.20,336754.00,42985.50,29040.60,4.70,372671.50,186782.14
Jubilant Foodworks Ltd.,JUBLFOOD,6905.20,6792.50,19.40,,6187.70,4058.18,99.00,985.80,3087.50,283.00,1292.50,18.14,10365.00,10181.80,57.40,,9326.40,5981.59,130.70,1436.90,4758.10,370.50,1713.40,25.55,73274.26,73554.53
Karnataka Bank Ltd.,KTKBANK,26625.90,,26050.20,7.20,24579.80,2488.06,10863.30,7076.10,316930.10,22761.80,9709.80,0.83,34472.70,,33636.20,29.50,32012.00,2736.84,11470.80,8119.30,363215.70,23368.50,12717.50,0.69,18001.64,15256.26
Kotak Mahindra Bank Ltd.,KOTAKBANK,50452.70,,49573.10,0.20,42270.90,7154.39,117239.50,29859.60,508506.60,37714.90,-17791.00,4.94,72330.30,,71677.10,5.60,61479.80,8269.76,165955.20,24970.50,656667.90,43928.50,-1059.60,5.06,397926.55,500665.70
L I C Housing Finance Ltd.,LICHSGFIN,49047.50,4.80,48921.00,,39302.60,621.70,462554.20,24959.10,536326.90,7846.30,-104778.00,2.57,62545.10,3.10,62401.20,,53403.10,683.16,573947.60,17802.40,657696.00,8532.70,-116350.20,2.34,132246.94,83622.66
Lanco Infratech Ltd.,LITL,61343.00,58091.10,961.70,10.40,61971.30,53703.26,37970.80,84688.00,157995.70,43507.60,37167.40,2.77,89082.90,88387.20,347.40,4.30,90003.50,79009.27,42212.60,117425.50,196903.70,42469.80,39653.10,1.22,30458.73,12520.59
Larsen & Toubro Ltd.,LT,459526.50,442291.50,12737.50,2143.10,425279.70,339301.89,71611.10,255949.80,594625.40,272453.70,37292.90,4.61,553923.10,535572.00,15484.60,132.40,514914.50,421803.09,98957.70,299514.30,705601.10,396626.50,9682.20,3.18,840552.28,783830.94
Lupin Ltd.,LUPIN,45563.40,45018.00,165.80,30.00,37468.70,31403.21,9832.90,6978.90,55299.90,22371.50,4390.00,5.90,54556.40,54105.20,34.90,43.40,47838.00,36420.16,10990.20,8799.40,62132.40,29152.30,4561.00,6.33,268551.14,390109.74
M R F Ltd.,MRF,110750.70,106448.60,17.30,108.40,107873.90,82874.27,15996.40,20902.90,63512.90,28967.00,6336.90,1.22,130938.60,130617.50,16.30,174.40,125588.30,97954.58,17079.40,22252.80,72320.70,31668.30,10227.70,1.52,40682.10,56057.10
Mahanagar Telephone Nigam Ltd.,MTNL,39946.00,36843.20,1033.50,25.80,67965.10,47195.16,74556.80,56008.30,288543.40,44682.50,-110046.70,0.43,36252.40,33927.80,548.20,36.00,77350.20,50849.50,96474.90,58101.20,283799.80,49071.10,-7542.20,0.68,19152.00,8788.50
Mahindra & Mahindra Ltd.,M&M,261315.00,255381.40,4465.00,205.40,236716.30,183990.27,24044.70,47860.00,198109.70,40990.70,29055.50,4.17,349463.50,343481.80,3415.30,1332.20,326647.90,261262.84,35807.60,58312.80,240519.20,60584.90,26383.90,3.55,430308.41,561324.32
Mangalore Refinery & Petrochemicals Ltd.,MRPL,439672.40,437294.00,2033.20,0.00,436058.80,370529.93,15569.90,95653.70,188614.50,91434.00,19203.80,1.73,575653.80,572097.90,3291.40,88.50,568070.10,517868.25,61831.10,119569.70,263806.70,135985.20,2462.70,1.65,102439.40,57047.09
Maruti Suzuki India Ltd.,MARUTI,415731.00,405864.00,4539.00,,393537.00,322680.00,4316.00,34358.00,246588.00,50060.00,27843.00,2.63,405746.00,393624.00,6882.00,,390980.00,322120.50,13735.00,47405.00,287871.00,55764.00,25248.00,2.57,327869.58,400648.78
Max India Ltd.,MAX,5204.50,4514.70,485.90,,5669.50,3725.83,6241.00,729.40,30142.60,5849.00,-266.20,1.70,8018.70,7445.30,571.40,,8178.40,6132.59,1186.10,557.40,30983.20,3500.20,-433.90,1.56,46667.28,50541.14
Mcleod Russel India Ltd.,MCLEODRUSS,11354.00,11034.40,147.70,34.20,9147.10,5278.02,2088.10,1109.20,20928.90,2251.70,1752.80,2.89,12886.70,12435.10,282.20,38.30,10585.90,6299.02,1747.60,1350.20,22370.70,2843.40,2266.10,2.70,35151.71,31359.07
Mphasis Ltd.,MPHASIS,36685.00,33732.90,1908.30,16.50,28864.90,19478.40,2436.40,6169.90,45868.30,16054.30,6249.80,2.12,37134.20,35482.30,1445.90,24.70,31023.70,20636.46,2690.30,6369.10,51033.40,15681.00,7266.00,2.24,83557.60,84229.45
N C C Ltd.,NCC,51793.70,50737.30,963.40,25.50,51296.50,43834.42,24840.60,19030.60,71282.20,24868.10,-2513.80,1.09,53710.70,52504.70,1126.40,6.00,55750.90,47081.89,22341.50,33340.40,82989.30,26276.20,9763.40,0.60,9621.89,5901.43
N H P C Ltd.,NHPC,59485.30,43052.90,7612.40,281.70,37800.20,15641.43,145692.60,37561.90,503827.10,89017.10,28925.30,1.27,69108.40,52973.40,10968.90,772.40,41358.20,16568.57,176411.40,37836.70,529769.90,111902.00,19406.60,0.92,224488.56,204192.33
N M D C Ltd.,NMDC,125862.00,113757.70,11103.30,13.30,62002.60,16245.89,,7718.70,283510.60,185269.30,47173.70,5.87,132926.80,112687.30,19658.00,115.50,60491.20,18954.97,,9703.80,351812.90,221607.40,43301.00,2.62,742591.31,388145.70
N T P C Ltd.,NTPC,592926.30,543737.10,23443.50,81.60,501900.40,411760.02,431923.60,112988.90,1392843.20,318205.80,105669.70,2.35,658959.90,611154.30,31899.40,132.80,566722.60,482489.70,502823.30,127829.50,1503259.60,365017.30,94524.60,1.83,1294537.91,1077682.20
Nagarjuna Oil Refinery Ltd.,NAGAROIL,,,,,0.10,0.00,0.00,,0.40,0.40,-0.10,NA,,,,,7.40,4.86,6.50,0.10,7775.70,0.20,-6.80,0.35,2654.73,1284.55
Oil & Natural Gas Corpn. Ltd.,ONGC,740875.10,702236.00,25302.50,,551764.20,497006.38,0.00,188133.00,1848476.00,235343.50,370509.60,2.56,880147.30,797059.80,36109.40,,629831.50,415965.48,45000.00,195173.60,2113778.50,339440.00,338962.00,2.03,2447297.95,2487080.98
Oil India Ltd.,OIL,125579.30,115970.30,8191.20,,96778.40,30161.19,10267.90,21380.30,214178.20,137528.30,29164.10,2.02,112824.90,98473.50,13787.40,,78443.90,34270.67,188.80,23085.80,233211.60,132928.60,28184.40,1.69,298343.77,310907.52
Onmobile Global Ltd.,ONMOBILE,5018.00,4550.30,461.30,1.50,4101.60,2603.27,315.40,2180.00,12343.40,2608.90,745.70,1.75,5622.90,4998.30,585.40,1.50,5120.10,2983.91,645.10,2198.00,13099.20,3759.80,813.10,0.83,4170.18,2256.09
Opto Circuits (India) Ltd.,OPTOCIRCUI,6395.90,6032.00,360.70,,4440.50,3550.05,7240.10,1461.20,20440.20,5914.70,1180.10,4.83,6710.90,6697.40,13.50,,4497.70,3805.95,6574.80,233.90,20056.10,5683.80,-295.20,4.02,37280.84,5791.43
Oracle Financial Services Software Ltd.,OFSS,25227.20,23605.10,1383.20,5.00,15547.40,8362.76,,5655.70,66362.60,37434.40,7166.30,3.24,33084.40,25898.90,6862.20,0.00,22192.10,9628.09,,7531.00,81711.90,51574.20,4777.90,3.52,214520.91,248763.22
Orchid Chemicals & Pharmaceuticals Ltd.,ORCHIDCHEM,17704.80,16808.10,764.40,95.50,17333.80,11874.81,20691.20,3218.80,38883.80,12713.30,3121.20,1.87,19823.10,17506.20,423.80,800.00,18511.80,12624.69,19960.50,5264.90,38986.30,8875.30,7638.90,1.14,7707.46,2631.39
Oriental Bank Of Commerce,ORIENTBANK,131224.70,,129675.80,6.30,116196.00,9199.15,56392.10,51799.70,1617623.70,144509.30,89946.40,1.11,171326.00,,169651.40,36.00,159910.40,10411.10,52590.50,38373.10,1779985.90,113701.80,10641.10,0.66,69380.81,45266.75
P T C India Ltd.,PTC,89402.40,88748.00,606.60,,88017.20,86352.73,,5702.90,29762.90,16761.30,-1473.10,1.13,76232.10,75737.00,490.10,,75028.40,73746.49,,12943.10,38157.30,26687.30,-8526.60,0.80,16710.25,13216.77
Patel Engineering Ltd.,PATELENG,21969.30,20987.90,910.40,0.00,25605.20,20776.63,18957.10,13379.50,46244.60,27118.20,235.40,0.73,29543.10,28263.60,951.10,26.10,25841.90,21389.34,20798.10,14403.90,49468.00,25956.30,2177.90,0.52,5848.02,2087.83
Petronet L N G Ltd.,PETRONET,132656.60,131972.90,530.00,,126460.40,120552.30,32164.70,10327.60,79377.10,13300.40,8441.40,3.41,227807.40,226958.60,781.90,0.00,217232.00,208679.45,32762.00,18235.20,100994.40,30504.00,12537.30,3.58,109800.01,86812.51
Polaris Consulting & Services Ltd.,POLARIS,14490.20,13850.60,420.80,103.00,12619.90,7168.25,,2123.50,12416.10,3575.10,1041.00,2.04,18060.60,17621.00,191.60,151.30,16175.50,10274.47,1018.10,2383.40,14687.70,5879.90,-75.80,1.59,11095.92,9926.12
Power Finance Corpn. Ltd.,PFC,103422.70,967.70,101897.50,0.00,77220.20,526.39,855985.70,30096.10,1046522.60,43035.20,-166195.80,1.83,130520.80,653.70,129632.10,0.10,100203.40,565.38,1101259.10,39741.10,1355915.50,50205.70,-269981.60,1.16,228546.17,142695.98
Power Grid Corpn. Of India Ltd.,POWERGRID,90899.30,84093.50,7162.20,1.30,64155.10,28022.42,408827.70,92898.80,758112.10,84125.30,54566.40,2.19,108219.60,101285.90,8063.40,0.90,75673.20,32468.57,534019.10,102396.20,957529.00,75418.30,62490.80,2.13,550705.83,468065.23
Praj Industries Ltd.,PRAJIND,6325.40,6035.20,214.50,,5630.80,4255.66,,2938.10,9845.00,4471.90,1112.00,2.37,9059.00,8626.80,340.10,,8912.80,6836.53,0.00,3492.50,10964.50,5414.20,104.50,2.61,9263.68,5927.33
Punj Lloyd Ltd.,PUNJLLOYD,44802.00,41801.70,2149.30,69.30,44678.20,32601.48,33081.70,26395.50,96889.00,55648.60,9561.90,0.60,61803.00,58437.20,3254.80,,61226.40,44713.42,43248.70,38974.80,122346.60,71245.60,-2405.10,0.48,16920.28,8601.28
Punjab National Bank,PNB,306768.30,,299845.60,34.20,262433.30,30108.49,315896.90,112962.70,3783541.30,340485.10,133670.30,1.92,407615.20,,400693.70,45.10,358694.40,32551.64,372642.80,109490.20,4582204.80,350756.70,210760.10,1.19,246616.82,201515.18
Ranbaxy Laboratories Ltd. [Merged],RANBAXY,80444.10,76761.90,3002.10,522.40,112318.60,40480.00,43677.90,50994.40,151974.50,75797.60,1147.10,8.88,63535.50,60615.00,2562.10,256.80,65651.40,38143.19,48286.90,31621.60,138319.30,62010.60,6412.50,11.07,210076.81,121226.60
Raymond Ltd.,RAYMOND,16311.00,15309.40,562.00,13.00,18198.40,11271.95,12638.20,4355.70,29078.70,7983.20,-286.00,1.83,19956.80,19108.80,573.10,9.20,19915.80,12575.31,13049.20,4771.90,32923.70,8989.90,1695.00,2.36,21207.08,11376.94
Reliance Capital Ltd.,RELCAPITAL,20240.00,550.00,18260.00,110.00,17940.00,1032.00,188990.00,4800.00,267160.00,24160.00,-31990.00,2.04,33472.90,300.00,32220.00,,28282.90,1400.03,184050.00,5030.00,304330.00,19810.00,-2470.00,0.87,82041.36,84276.61
Reliance Communications Ltd.,RCOM,153880.00,133120.00,7190.00,4260.00,161460.00,111577.00,314520.00,44010.00,905641.70,73670.00,7260.00,0.46,145560.00,121380.00,6350.00,70.00,144000.00,96484.00,300910.00,38060.00,865351.70,43990.00,33190.00,0.39,115791.91,288138.15
Reliance Industries Ltd.,RELIANCE,2621610.00,2586510.00,34270.00,,2451180.00,2137981.30,676030.00,494040.00,2849000.00,746010.00,364610.00,2.35,3459840.00,3397920.00,60620.00,,3268160.00,2969703.00,684470.00,442170.00,2952250.00,942260.00,234610.00,1.51,2406308.03,2817194.26
Reliance Infrastructure Ltd.,RELINFRA,104377.10,96685.50,6261.40,11.80,93998.60,80071.13,39693.10,124901.10,364369.00,78151.70,16130.60,1.07,185443.80,173388.40,6650.30,142.70,167491.80,147644.01,91890.00,144833.70,449812.00,106440.70,-4576.20,0.85,130088.00,89811.08
Reliance Power Ltd.,RPOWER,4924.40,363.80,4249.50,,2178.90,774.66,15540.50,1155.20,176014.00,13629.90,-2524.30,2.30,5318.50,661.20,4632.90,0.00,2209.90,773.72,0.00,445.50,163148.20,5880.60,-946.30,2.02,255967.79,204774.23
Rolta India Ltd.,ROLTA,16032.40,14577.50,1425.30,,11078.80,8726.92,8192.10,6881.20,39963.50,8025.60,7616.00,0.90,15783.10,14869.30,852.60,,12509.70,8698.10,21830.50,1591.50,49140.50,7067.50,10904.10,0.55,10978.44,9074.76
Ruchi Soya Inds. Ltd.,RUCHISOYA,167916.70,166352.90,1312.10,,170230.60,154040.72,34663.20,36990.30,96068.70,64399.40,-6018.30,1.64,262810.40,260458.90,2184.70,0.20,267687.30,239618.94,49045.90,53013.60,127400.90,93640.00,5266.50,1.39,28359.04,17654.35
Rural Electrification Corpn. Ltd.,RECLTD,85031.10,,84710.30,0.10,59331.80,960.78,700409.00,31327.00,892169.60,111276.70,-129013.50,1.96,105167.20,,105047.50,0.50,76996.90,1282.30,900577.10,35213.50,1104390.60,62379.40,-159689.10,1.39,186086.65,156512.25
S Kumars Nationwide Ltd.,SKUMARSYNF,27617.80,27576.10,5.50,,27071.70,20929.01,27017.20,2861.20,46728.80,22343.90,-1258.50,1.10,35172.40,35158.70,6.30,,34705.90,26543.97,29908.00,4933.10,53099.70,27490.80,5897.20,0.66,7925.80,951.69
S R E I Infrastructure Finance Ltd.,SREINFRA,7598.40,,7593.00,,6255.40,428.53,52896.40,842.80,81414.70,1330.20,-8599.30,0.87,11806.90,,11767.80,,11227.30,494.83,98473.20,1271.80,128133.70,4086.70,-32333.80,0.51,10816.36,9810.18
Shipping Corpn. Of India Ltd.,SCI,40351.80,35605.50,1942.80,2075.60,34678.30,24340.31,47151.30,8697.10,130730.60,33389.10,6842.10,0.70,45413.20,38373.30,3238.00,2866.00,49695.30,33691.07,63229.30,8366.60,141139.10,27434.20,-4491.70,0.43,25525.79,13717.78
Shree Renuka Sugars Ltd.,RENUKA,64716.90,64705.60,7.00,0.20,67757.70,54627.47,43192.40,12190.80,75440.60,19827.50,-6758.10,1.19,64716.90,64705.60,7.00,0.20,67757.70,54627.47,43192.40,12190.80,75440.60,19827.50,-6758.10,1.19,20743.78,11345.30
Shriram Transport Finance Co. Ltd.,SRTRANSFIN,54018.50,,53941.10,,41719.70,3035.83,203114.90,52208.80,337928.90,73710.40,-3982.60,3.67,58942.30,,58831.70,,46364.30,3207.60,233673.30,47776.60,385583.60,84901.20,-10179.60,2.27,130813.04,143468.75
Siemens Ltd.,SIEMENS,125350.00,122556.00,1207.00,165.00,117719.00,98721.30,214.00,45318.00,126203.00,73174.00,107.00,7.47,133532.00,131604.00,575.00,0.00,131114.00,110127.80,323.00,49346.00,134127.00,78013.00,433.00,6.09,231860.02,182279.96
Sintex Industries Ltd.,SINTEX,27342.20,26742.10,592.50,1.40,23713.00,19685.31,25000.70,3075.10,57329.40,19364.10,8061.50,1.91,26912.60,26296.50,561.50,2.20,24658.80,19797.06,27651.70,2842.10,62400.60,22144.80,-2600.50,1.01,16379.45,8234.79
Sobha Ltd.,SOBHA,13858.40,13722.50,92.90,3.10,11556.80,8645.45,12197.40,6356.80,38050.40,13857.40,4089.60,1.55,14083.50,13947.50,108.10,0.80,16672.20,12853.75,11289.70,7830.60,40858.70,18354.70,5253.60,1.63,34185.06,28301.23
South Indian Bank Ltd.,SOUTHBANK,26466.20,,25426.20,1.40,23540.60,2205.65,2903.50,6361.90,328202.30,28418.20,24776.90,1.52,38382.60,,36932.20,10.50,34366.00,2881.35,5882.00,9123.00,403798.70,30838.10,5165.60,1.38,26387.64,30157.34
State Bank Of India,SBIN,982505.40,,961770.10,,899860.20,131188.32,1195689.50,865791.60,12246938.10,1596367.10,170870.80,2.70,1220168.90,,1208315.70,,1103096.00,137797.63,1270055.70,704271.00,13377094.40,1418547.20,-181812.40,1.68,1345512.00,1168603.64
Steel Authority Of India Ltd.,SAIL,493661.00,473393.20,15335.10,198.80,459330.50,315756.93,193747.00,122726.20,773397.20,354458.00,19599.10,1.89,531828.60,507340.80,15217.00,201.10,511545.10,356742.45,163195.00,127394.90,775881.90,271934.90,8810.10,0.98,354399.07,172242.90
Sterlite Industries (India) Ltd. [Merged],STER,179982.80,162667.40,16796.60,,168745.70,144043.71,57610.40,32618.10,332892.30,61028.90,3046.70,2.52,213095.50,190509.10,21970.60,0.00,197210.40,167348.78,53333.60,35487.20,344017.30,56849.30,12885.90,1.51,359817.27,253603.11
Sterlite Technologies Ltd.,STRTECH,23326.80,23166.90,109.70,,22230.80,18410.53,6197.70,7557.90,25694.60,12271.90,707.90,2.07,28282.90,28046.20,234.50,,28404.70,22785.87,6645.10,8547.20,28697.50,12990.30,3348.90,1.35,12863.75,7361.40
Sun Pharmaceutical Inds. Ltd.,SUNPHARMA,33752.50,20046.40,13573.90,15.10,19894.60,13959.06,505.30,3139.30,76211.50,24602.90,11865.00,6.86,44467.10,24882.10,19464.30,18.40,28293.30,16711.58,403.00,4647.60,92885.00,27421.50,12820.00,7.49,676856.37,1170828.96
Sun T V Network Ltd.,SUNTV,19705.00,19304.00,375.20,0.00,11982.80,6445.58,,2470.70,28853.30,10725.80,10693.70,7.42,18315.70,17628.40,626.00,6.30,11369.20,6342.66,,1776.80,29366.70,8493.00,7877.30,4.53,104018.64,159545.16
Suzlon Energy Ltd.,SUZLON,47183.60,43586.60,3316.70,,51277.20,33736.60,66773.30,36068.30,174930.80,35178.40,7248.50,1.17,72190.50,68719.90,3470.60,,78206.60,50905.02,87332.40,49141.50,206630.30,57663.90,5443.60,0.82,32792.40,15026.86
Syndicate Bank,SYNDIBANK,124272.30,,120924.30,1.80,113792.80,13791.11,95276.40,39437.80,1565387.90,132046.60,38272.10,1.06,167336.60,,161642.50,5.30,154202.70,14672.21,105899.10,42127.00,1824680.70,149447.10,68986.40,0.83,59051.29,52911.40
T T K Prestige Ltd.,TTKPRESTIG,7798.70,7767.10,26.30,,7280.90,4619.52,22.80,1369.70,4283.20,2353.30,724.30,13.42,11272.00,11238.40,26.80,1.70,10693.30,6900.04,794.10,1683.70,5752.10,3061.10,619.00,11.77,40755.34,42096.29
T V S Motor Co. Ltd.,TVSMOTOR,68600.30,68210.70,376.60,2.50,68093.30,51715.97,7678.20,9026.40,29272.80,9020.50,2335.70,2.85,77493.70,77276.50,187.80,19.70,75185.70,58993.36,8310.90,9099.90,31820.50,9463.00,4700.70,1.67,18005.80,14798.96
Tata Chemicals Ltd.,TATACHEM,65679.10,63540.70,1051.80,381.40,61694.90,45724.79,29759.40,12177.20,96220.90,23192.90,4242.60,1.84,84639.40,81391.40,2947.50,10.40,82867.00,58611.35,33670.90,19845.00,109924.50,37187.90,3407.30,1.79,77929.95,65803.55
Tata Coffee Ltd.,TATACOFFEE,4389.90,4009.80,360.80,4.00,3810.10,2676.95,1187.40,490.40,6264.90,1814.40,232.60,4.46,5301.80,5080.00,184.10,2.80,4611.00,3213.95,718.30,509.50,6616.00,1864.30,894.60,3.42,17615.25,19736.02
Tata Communications Ltd.,TATACOMM,38065.20,36129.10,693.20,21.90,36439.60,27694.06,22149.80,19143.10,117207.60,15531.80,8187.80,0.97,42708.70,40917.70,1422.30,66.00,40995.30,30826.55,13572.90,21324.50,167220.70,12005.20,12142.70,0.90,70352.25,42051.75
Tata Consultancy Services Ltd.,TCS,299311.20,292770.20,5408.30,,223602.60,146920.41,411.20,38627.70,262262.20,118372.90,57198.80,11.90,412823.70,381061.10,30990.50,3.30,303061.30,192110.70,1042.00,46360.90,344199.00,173851.30,31746.30,9.24,2434097.89,3553334.72
Tata Global Beverages Ltd.,TATAGLOBAL,19713.00,18003.70,1570.60,,18142.80,13378.46,5054.70,3098.30,40718.80,5506.50,116.30,2.97,22698.00,20268.80,2302.00,,19760.30,14448.19,3671.70,3239.70,42047.40,6035.30,1182.80,3.18,78536.62,98758.25
Tata Motors Ltd.,TATAMOTORS,516129.70,510050.70,6079.00,,501553.70,406875.30,159154.30,129714.50,550111.10,109005.20,15055.60,3.38,598535.00,591991.70,6528.50,0.00,592336.30,477864.45,162421.20,129056.20,554327.90,112520.90,36535.90,3.85,612624.19,795013.01
Tata Power Co. Ltd.,TATAPOWER,75130.60,68775.10,4914.40,161.40,66189.20,55155.39,69892.80,19237.90,213538.50,35076.20,16087.80,2.82,95716.20,85245.10,9880.70,5.60,84098.20,68274.09,79162.80,24583.30,251024.40,49071.60,6115.30,2.03,233154.36,208949.02
Tata Steel Ltd.,TATASTEEL,333383.50,319019.40,14364.10,,266508.50,147890.53,283011.20,74478.50,906913.40,86716.00,83390.00,1.28,383148.90,368169.40,14925.40,,318391.90,177928.89,261722.50,101450.90,968316.00,98002.50,102446.20,0.88,402519.83,209491.12
Tata Teleservices (Maharashtra) Ltd.,TTML,34079.70,22697.30,8424.60,303.90,33554.50,19594.83,40996.00,21729.60,59224.70,4436.80,900.60,-5.26,25074.70,24762.30,17.80,122.10,30250.50,19368.78,54490.90,16094.60,61977.20,5935.90,2659.60,-2.45,24378.98,12521.50
Tech Mahindra Ltd.,TECHM,51338.00,49655.00,1078.00,11.00,44371.00,19433.10,12227.00,11889.00,60934.00,16773.00,4706.00,2.52,53828.00,52430.00,515.00,1.00,49222.00,19932.70,11266.00,15191.00,64441.00,16854.00,6654.00,2.67,90991.09,289532.51
Titan Company Ltd.,TITAN,66595.00,65708.60,576.70,,67293.60,51704.24,677.00,24208.80,37650.00,32270.60,10400.60,16.50,90742.10,89708.70,950.70,,92258.90,70831.05,113.10,29381.10,47188.40,40368.20,1395.10,13.99,197044.14,233842.87
