,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE
Oil & Natural Gas Corpn. Ltd.,ONGC,929645.00,865789.00,36323.70,,720618.30,473980.74,0.00,176878.30,2228653.40,394847.80,306951.80,2.14,951765.50,880997.10,34378.70,0.00,729774.60,543783.13,0.00,194761.30,2371976.90,365871.50,364709.50,1.99,3382413.02,2333082.16
Oracle Financial Services Software Ltd.,OFSS,34422.90,29377.00,4309.90,1.10,24130.30,11094.75,,8996.90,96480.50,64666.10,11774.90,2.95,38042.20,31594.70,6070.60,2.70,26558.60,14905.56,,11606.70,116751.70,80449.00,7590.80,3.07,278945.47,342494.08
Oriental Bank Of Commerce,ORIENTBANK,195306.20,,189322.00,223.60,182026.70,12964.40,76793.30,36510.10,2010942.00,116172.40,45245.00,0.61,210697.20,,203996.10,130.20,199303.10,13876.36,78636.10,46664.60,2203025.10,183239.50,93778.30,0.52,83432.91,51454.04
P T C India Ltd.,PTC,87825.70,87701.90,102.30,,86538.30,85003.28,,11381.00,37936.60,25148.70,4518.80,0.76,114384.70,113788.60,535.00,,111872.40,109356.00,,11343.40,41087.70,26392.90,2339.90,0.80,24835.10,20439.37
Petronet L N G Ltd.,PETRONET,315561.40,314674.40,692.70,175.00,304068.60,295404.39,30341.60,29780.30,110840.70,40836.10,18233.60,2.28,378407.30,377475.80,734.80,0.00,371288.10,363206.19,32669.40,28337.50,119140.60,43125.90,9635.70,2.06,136987.51,144975.01
Power Finance Corpn. Ltd.,PFC,174221.30,1155.60,171577.00,0.10,130025.30,627.11,1394729.10,56036.20,1692366.10,80974.10,-252392.50,1.01,215451.80,1426.40,213888.60,0.10,161274.30,648.62,1592150.60,65916.20,1941873.80,44313.90,-223903.30,0.93,354232.92,324928.02
Power Grid Corpn. Of India Ltd.,POWERGRID,135125.90,128052.10,8684.70,2.00,92791.70,40771.47,681878.70,135361.20,1173060.30,77348.60,110199.50,1.87,157277.40,152492.10,6865.10,1.00,112361.10,49521.01,831698.50,180242.40,1463320.90,114914.60,151757.30,1.59,696324.58,742885.73
Punjab National Bank,PNB,468980.10,,463330.90,31.70,421472.80,40074.12,396209.20,132233.60,4789654.80,343741.70,25393.20,0.81,492852.00,,482203.30,53.50,459397.60,46511.10,480344.00,127109.50,5507482.70,518260.40,244902.80,0.78,346410.40,280038.10
Ranbaxy Laboratories Ltd. [Merged],RANBAXY,82723.60,68782.90,7848.20,5796.00,93264.70,48550.93,61828.40,55049.50,139708.80,45112.30,-12594.30,14.10,82723.60,68782.90,7848.20,5796.00,93264.70,48550.93,61828.40,55049.50,139708.80,45112.30,-12594.30,14.10,245440.12,
Reliance Capital Ltd.,RELCAPITAL,38810.00,310.00,38040.00,0.00,32240.00,1627.02,211150.00,6630.00,337940.00,23530.00,-17940.00,0.67,33846.70,310.00,32410.00,250.00,29756.70,1595.69,237040.00,8890.00,368070.00,39040.00,7530.00,0.73,143400.43,98589.95
Reliance Communications Ltd.,RCOM,156860.80,126300.00,7420.00,0.00,164570.80,110374.56,321470.00,34130.00,768402.30,51840.00,27070.00,0.34,153843.40,124100.00,6180.00,,158313.40,110783.38,336330.00,44170.00,802422.90,61330.00,32870.00,0.84,324432.38,175473.07
Reliance Industries Ltd.,RELIANCE,3791900.00,3711190.00,80540.00,,3615040.00,3257086.00,724270.00,495230.00,3186110.00,1046360.00,254490.00,1.39,4103490.00,4013020.00,90220.70,,3878210.00,3547386.20,899680.00,641420.00,3677440.00,906860.00,382490.00,1.53,3254770.53,3244138.66
Reliance Infrastructure Ltd.,RELINFRA,162065.50,145208.00,14785.60,152.80,140609.60,120179.89,114510.50,112760.10,459380.00,87947.50,25714.90,0.44,126360.80,111888.90,12794.80,89.00,115435.80,90231.22,148415.70,116951.00,510180.30,97280.90,23345.00,0.56,194980.79,109035.65
Reliance Power Ltd.,RPOWER,6586.50,120.10,6419.60,39.00,1447.20,380.27,18777.80,408.90,187532.40,8020.10,-371.30,1.03,3661.20,916.90,2399.20,,3096.40,973.74,37636.20,1418.30,207462.60,8662.70,-174.30,1.18,259474.20,119638.64
Rural Electrification Corpn. Ltd.,RECLTD,136029.20,,135985.50,0.00,97853.00,1126.73,1077922.20,48448.10,1328342.40,23146.30,-202138.80,1.18,171244.10,,171135.10,,124407.10,983.73,1262412.90,50682.60,1568542.30,23801.80,-174379.90,1.10,302162.45,267601.39
Shriram Transport Finance Co. Ltd.,SRTRANSFIN,65662.30,,65542.80,0.00,52056.10,3443.15,317502.60,40926.70,479608.00,83859.20,-70190.60,2.19,78882.60,,77607.00,30.80,66240.50,3767.40,359607.50,34361.90,532733.50,84106.40,-48286.90,2.10,204205.81,202243.27
Siemens Ltd.,SIEMENS,118545.00,115522.00,201.00,1160.00,116381.00,99085.40,181.00,41874.00,128193.00,69993.00,1018.00,4.22,114032.00,108064.00,404.00,3985.00,109487.00,88728.70,140.00,44226.00,134058.00,72595.00,6078.00,6.73,312210.30,518243.91
State Bank Of India,SBIN,1367150.10,,1355011.70,,1226100.30,150416.99,1691827.20,896722.70,15686991.90,1571785.30,174068.30,1.43,1566826.20,,1536362.10,,1457914.50,186661.55,1831308.80,935751.30,17945700.90,1637236.50,499296.20,1.21,1821078.41,2043257.08
Steel Authority Of India Ltd.,SAIL,509990.90,496111.40,8859.20,254.40,511196.40,341460.43,215969.50,131514.80,856740.40,268173.00,22437.20,0.63,547680.30,521280.10,7090.40,77.80,511857.20,370062.05,252814.00,160504.50,936959.40,260084.20,57133.40,0.69,362866.65,232135.52
Sun Pharmaceutical Inds. Ltd.,SUNPHARMA,27892.60,24522.30,3353.50,6.70,22832.40,15783.87,431.30,5086.70,95287.20,21175.40,350.80,10.89,31736.70,29958.80,1730.40,1.00,60167.20,19404.67,24090.10,11424.50,146498.90,45440.10,-24930.60,16.07,1638187.09,1979102.42
Sun T V Network Ltd.,SUNTV,18726.40,18205.60,390.40,54.00,11893.00,6753.52,,1774.90,32723.80,10516.10,7830.20,5.32,21759.90,20991.40,764.00,1.30,14590.30,8375.98,,1706.20,35815.60,12828.90,10965.40,4.99,167387.44,132727.70
Syndicate Bank,SYNDIBANK,183830.90,,179438.00,7.70,163786.70,19157.60,128138.00,56040.00,2151223.30,194785.80,61059.00,0.69,200259.50,,195225.60,16.50,183144.90,20245.89,192245.20,75190.60,2518614.70,193700.50,,0.55,89721.58,62862.52
Tata Chemicals Ltd.,TATACHEM,89741.20,85651.70,3529.20,52.20,80570.20,60163.79,37164.00,15354.90,112862.50,45849.60,-2994.10,1.54,91999.70,88994.00,1435.70,0.00,86337.10,63413.48,30346.90,16335.10,130193.50,42805.00,14406.90,1.28,88451.38,124830.58
Tata Communications Ltd.,TATACOMM,49859.60,44161.20,3412.90,1931.80,45107.20,34140.94,7838.40,21678.90,167398.80,15392.60,15954.50,0.89,51609.60,43764.00,4399.00,2246.70,46185.30,32475.29,9411.80,21407.30,176144.60,16232.60,12042.20,1.11,105849.00,128378.25
Tata Consultancy Services Ltd.,TCS,506573.50,484300.40,21891.80,6.60,378710.10,243619.45,1719.40,57657.00,430610.90,206593.90,91569.50,9.50,685404.00,646807.80,38082.80,20.10,500655.50,306595.45,1154.80,71025.20,578864.40,327674.70,129419.30,9.48,5053616.12,4917876.27
Tata Global Beverages Ltd.,TATAGLOBAL,25042.20,23143.80,1659.10,0.00,22821.90,17068.77,5086.00,3381.00,45596.50,8395.10,-818.50,3.44,31249.20,26731.00,2200.00,1924.80,26673.50,19534.40,4565.10,3763.60,49502.50,7790.90,1273.50,3.64,94924.18,88413.30
Tata Motors Ltd.,TATAMOTORS,515058.50,491789.00,22432.20,822.50,513461.60,411700.34,170997.70,117854.80,540260.00,89325.20,22584.40,3.83,418775.50,377709.50,38557.70,0.00,410922.80,342215.73,153024.60,125040.90,541691.90,76761.90,24634.60,5.72,1222626.59,1108253.10
Tata Power Co. Ltd.,TATAPOWER,105679.60,94966.50,7232.20,0.00,95816.60,75463.13,116030.80,25726.40,282122.10,55575.60,3979.40,1.87,94017.10,83489.10,6627.30,0.00,84272.30,60724.94,126746.80,30306.10,309153.20,51671.20,26995.00,1.78,264377.12,185131.88
Tata Steel Ltd.,TATASTEEL,429331.00,418876.00,10455.00,,382747.30,220022.09,275077.90,113830.40,1034958.60,88968.00,108829.20,0.55,469132.50,460422.60,8544.60,0.00,406562.40,235277.36,279172.60,138533.20,1126224.30,79955.20,123092.30,0.63,537470.61,239793.09
Tech Mahindra Ltd.,TECHM,60780.00,60019.00,63.00,21.00,54255.00,21198.10,14045.00,13764.00,74057.00,19747.00,6338.00,3.25,171824.00,162951.00,2464.00,104.00,144874.00,59987.40,3092.00,46915.00,155773.00,85862.00,12942.00,4.88,505103.38,510379.82
Titan Company Ltd.,TITAN,103133.30,102063.60,1060.70,,104010.40,81425.28,60.30,35485.80,59047.50,49912.40,5278.90,11.58,110753.40,109551.50,1194.40,,104337.70,87685.75,8062.70,23938.30,61409.70,49283.40,-5829.80,9.24,302779.47,287331.99
U P L Ltd.,UPL,43695.70,40939.50,2218.00,0.00,42002.60,30819.04,20381.10,11607.10,71098.80,27625.10,1713.00,1.55,56459.40,51556.40,3870.60,0.10,53845.30,37476.27,14201.60,20013.10,71773.40,26341.40,11389.40,2.39,140946.52,229603.31
Uco Bank,UCOBANK,178636.20,,174244.70,5.40,172454.20,10346.15,94924.20,51324.00,1989400.80,152680.20,76431.80,0.57,197216.40,,191000.30,5.30,182111.00,12867.50,215774.50,56691.00,2396142.60,189335.10,76250.80,0.70,100862.09,56683.68
Ultratech Cement Ltd.,ULTRACEMCO,232423.70,228574.50,3022.10,156.50,207217.80,88728.49,54085.40,37903.90,275779.90,35174.30,35168.50,3.36,234989.80,230385.40,3211.80,226.20,212486.70,94709.70,51993.20,41883.90,299347.40,39441.80,32000.50,3.51,664187.47,864148.16
Union Bank Of India,UNIONBANK,277154.30,,265259.00,0.00,255575.00,22521.25,237972.80,70806.80,3126699.90,207221.20,130730.30,0.83,321709.30,,310257.10,25.80,304747.30,26809.30,293166.20,75478.50,3546344.60,283448.20,150616.40,0.51,120546.07,112214.96
Unitech Ltd.,UNITECH,15264.40,10485.20,4498.50,0.80,13703.40,7944.91,51169.20,102788.70,252155.20,148003.20,5626.80,0.63,21525.80,16919.30,4265.30,0.40,20704.90,16013.92,59440.70,120249.60,278707.00,172504.00,2603.40,0.37,66584.86,19883.89
United Breweries Ltd.,UBL,65775.40,65319.00,120.60,0.00,64560.00,21649.85,13009.70,7705.00,37671.20,15829.80,1522.00,12.88,72769.70,72618.40,16.90,1.10,70912.70,22886.39,12321.00,7807.60,39329.40,16669.50,2900.80,13.35,186432.07,279264.72
United Spirits Ltd.,MCDOWELL-N,190247.80,188999.60,1031.70,1.70,186134.30,54421.44,43816.10,21670.40,132271.00,32878.30,10609.80,3.89,210140.40,208251.40,1290.00,2.20,262994.00,57806.39,49012.70,19125.40,111636.10,40636.20,-3897.30,10.09,342377.63,538533.75
Vedanta Ltd.,VEDL,27902.90,24386.80,3391.30,6.30,28752.90,12004.05,48318.10,5266.20,185400.90,9245.30,-1283.00,1.04,334691.00,300440.60,17947.60,,329498.70,239812.95,389452.20,100471.10,867185.90,97154.90,28323.70,1.66,860496.77,386151.42
Voltas Ltd.,VOLTAS,58480.10,56165.00,1734.00,476.50,57344.10,48376.64,2119.70,21002.70,41419.90,30769.30,551.00,1.68,53485.00,51857.80,1202.10,167.90,50471.20,44330.37,1933.70,20633.80,42225.70,28308.90,3287.20,3.33,63612.59,105088.99
Wipro Ltd.,WIPRO,346417.00,332296.00,13098.00,,290097.00,187360.50,60950.00,66910.00,411542.00,213214.00,61191.00,4.44,406759.00,387651.00,17632.00,,332876.00,212659.90,45830.00,77516.00,462803.00,255228.00,65886.00,4.56,1343245.77,1407230.11
Yes Bank Ltd.,YESBANK,95987.50,,95955.30,,82981.90,5960.07,209221.50,51454.20,991041.20,87195.50,91260.00,2.65,117030.30,,116069.50,,100869.80,7205.33,213142.90,59724.30,1090158.00,118454.50,-1544.50,2.10,224664.29,346590.38
Zee Entertainment Enterprises Ltd.,ZEEL,26952.00,25659.00,1107.00,,20204.00,12539.70,24.00,3898.00,40582.00,20392.00,6698.00,5.99,32642.00,30757.00,1750.00,,26538.00,15248.80,27.00,3930.00,47700.00,22256.00,4430.00,13.36,279202.44,383026.95
